Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,850;0,972;1,055;0,449;87,32;97,17;306,21
4,855;0,967;1,055;0,449;87,32;96,68;306,21
4,860;0,967;1,055;0,449;87,32;96,68;306,21
4,865;0,972;1,055;0,444;87,16;97,17;306,21
4,870;0,972;1,055;0,444;87,16;97,17;306,21
4,875;0,972;1,055;0,444;87,16;97,17;306,21
4,880;0,972;1,055;0,444;87,16;97,17;306,21
4,885;0,972;1,060;0,439;87,01;97,17;306,53
4,890;0,977;1,055;0,439;87,01;97,66;306,21
4,895;0,972;1,055;0,439;87,01;97,17;306,21
4,900;0,977;1,055;0,435;86,86;97,66;306,21
4,905;0,977;1,055;0,435;86,86;97,66;306,21
4,910;0,972;1,060;0,435;86,86;97,17;306,53
4,915;0,977;1,055;0,435;86,86;97,66;306,21
4,920;0,977;1,055;0,435;86,86;97,66;306,21
4,925;0,977;1,055;0,435;86,86;97,66;306,21
4,930;0,977;1,060;0,430;86,71;97,66;306,53
4,935;0,972;1,055;0,430;86,71;97,17;306,21
4,940;0,977;1,055;0,430;86,71;97,66;306,21
4,945;0,977;1,060;0,430;86,71;97,66;306,53
4,950;0,977;1,055;0,430;86,71;97,66;306,21
4,955;0,977;1,060;0,430;86,71;97,66;306,53
4,960;0,977;1,055;0,430;86,71;97,66;306,21
4,965;0,977;1,055;0,425;86,55;97,66;306,21
4,970;0,977;1,055;0,430;86,71;97,66;306,21
4,975;0,977;1,055;0,425;86,55;97,66;306,21
4,980;0,977;1,055;0,425;86,55;97,66;306,21
4,985;0,977;1,055;0,400;85,79;97,66;306,21
4,990;0,977;1,055;0,425;86,55;97,66;306,21
4,995;0,977;1,055;0,425;86,55;97,66;306,21
5,000;0,977;1,055;0,425;86,55;97,66;306,21
5,005;0,977;1,055;0,420;86,40;97,66;306,21
5,010;0,977;1,055;0,425;86,55;97,66;306,21
5,015;0,981;1,055;0,420;86,40;98,14;306,21
5,020;0,977;1,055;0,425;86,55;97,66;306,21
5,025;0,977;1,055;0,420;86,40;97,66;306,21
5,030;0,977;1,055;0,420;86,40;97,66;306,21
5,035;0,967;1,055;0,420;86,40;96,68;306,21
5,040;0,977;1,055;0,420;86,40;97,66;306,21
5,045;0,977;1,055;0,420;86,40;97,66;306,21
5,050;0,977;1,055;0,420;86,40;97,66;306,21
5,055;0,977;1,055;0,420;86,40;97,66;306,21
5,060;0,977;1,050;0,420;86,40;97,66;305,89
5,065;0,981;1,055;0,420;86,40;98,14;306,21
5,070;0,977;1,050;0,420;86,40;97,66;305,89
5,075;0,977;1,055;0,420;86,40;97,66;306,21
5,080;0,977;1,045;0,420;86,40;97,66;305,58
5,085;0,977;1,055;0,420;86,40;97,66;306,21
5,090;0,977;1,050;0,420;86,40;97,66;305,89
5,095;0,977;1,045;0,420;86,40;97,66;305,58
5,100;0,972;1,045;0,415;86,25;97,17;305,58
5,105;0,977;1,045;0,415;86,25;97,66;305,58
5,110;0,977;1,045;0,420;86,40;97,66;305,58
5,115;0,977;1,045;0,425;86,55;97,66;305,58
5,120;0,977;1,045;0,420;86,40;97,66;305,58
5,125;0,977;1,045;0,425;86,55;97,66;305,58
5,130;0,977;1,045;0,420;86,40;97,66;305,58
5,135;0,977;1,045;0,415;86,25;97,66;305,58
5,140;0,977;1,045;0,420;86,40;97,66;305,58
5,145;0,981;1,045;0,420;86,40;98,14;305,58
5,150;0,972;1,045;0,420;86,40;97,17;305,58
5,155;0,977;1,040;0,420;86,40;97,66;305,26
5,160;0,977;1,040;0,420;86,40;97,66;305,26
5,165;0,977;1,040;0,420;86,40;97,66;305,26
5,170;0,977;1,040;0,420;86,40;97,66;305,26
5,175;0,977;1,040;0,420;86,40;97,66;305,26
5,180;0,977;1,035;0,420;86,40;97,66;304,94
5,185;0,977;1,040;0,420;86,40;97,66;305,26
5,190;0,977;1,035;0,420;86,40;97,66;304,94
5,195;0,977;1,045;0,415;86,25;97,66;305,58
5,200;0,972;1,035;0,420;86,40;97,17;304,94
5,205;0,977;1,035;0,415;86,25;97,66;304,94
5,210;0,977;1,035;0,420;86,40;97,66;304,94
5,215;0,977;1,035;0,415;86,25;97,66;304,94
5,220;0,977;1,035;0,420;86,40;97,66;304,94
5,225;0,972;1,035;0,405;85,94;97,17;304,94
5,230;0,977;1,035;0,420;86,40;97,66;304,94
5,235;0,977;1,035;0,435;86,86;97,66;304,94
5,240;0,977;1,035;0,420;86,40;97,66;304,94
5,245;0,977;1,035;0,415;86,25;97,66;304,94
5,250;0,967;1,030;0,420;86,40;96,68;304,62
5,255;0,972;1,035;0,420;86,40;97,17;304,94
5,260;0,977;1,035;0,420;86,40;97,66;304,94
5,265;0,977;1,030;0,420;86,40;97,66;304,62
5,270;0,972;1,035;0,420;86,40;97,17;304,94
5,275;0,972;1,030;0,420;86,40;97,17;304,62
5,280;0,977;1,030;0,415;86,25;97,66;304,62
5,285;0,972;1,030;0,420;86,40;97,17;304,62
5,290;0,977;1,030;0,420;86,40;97,66;304,62
5,295;0,977;1,030;0,420;86,40;97,66;304,62
5,300;0,972;1,025;0,420;86,40;97,17;304,30
5,305;0,977;1,025;0,415;86,25;97,66;304,30
5,310;0,972;1,025;0,420;86,40;97,17;304,30
5,315;0,977;1,025;0,420;86,40;97,66;304,30
5,320;0,977;1,025;0,420;86,40;97,66;304,30
5,325;0,972;1,025;0,420;86,40;97,17;304,30
5,330;0,977;1,025;0,415;86,25;97,66;304,30
5,335;0,972;1,025;0,420;86,40;97,17;304,30
5,340;0,972;1,025;0,420;86,40;97,17;304,30
5,345;0,977;1,025;0,415;86,25;97,66;304,30
5,350;0,972;1,025;0,420;86,40;97,17;304,30
5,355;0,977;1,025;0,420;86,40;97,66;304,30
5,360;0,972;1,021;0,420;86,40;97,17;303,99
5,365;0,967;1,021;0,420;86,40;96,68;303,99
5,370;0,977;1,025;0,420;86,40;97,66;304,30
5,375;0,972;1,021;0,415;86,25;97,17;303,99
5,380;0,972;1,021;0,420;86,40;97,17;303,99
5,385;0,977;1,021;0,435;86,86;97,66;303,99
5,390;0,972;1,021;0,420;86,40;97,17;303,99
5,395;0,972;1,021;0,420;86,40;97,17;303,99
5,400;0,972;1,021;0,420;86,40;97,17;303,99
5,405;0,977;1,016;0,420;86,40;97,66;303,67
5,410;0,972;1,021;0,420;86,40;97,17;303,99
5,415;0,972;1,016;0,420;86,40;97,17;303,67
5,420;0,972;1,016;0,420;86,40;97,17;303,67
5,425;0,977;1,016;0,420;86,40;97,66;303,67
5,430;0,977;1,016;0,415;86,25;97,66;303,67
5,435;0,977;1,025;0,415;86,25;97,66;304,30
5,440;0,967;1,016;0,420;86,40;96,68;303,67
5,445;0,972;1,016;0,420;86,40;97,17;303,67
5,450;0,972;1,016;0,420;86,40;97,17;303,67
5,455;0,972;1,016;0,420;86,40;97,17;303,67
5,460;0,977;1,016;0,420;86,40;97,66;303,67
5,465;0,972;1,016;0,420;86,40;97,17;303,67
5,470;0,972;1,016;0,415;86,25;97,17;303,67
5,475;0,972;1,016;0,415;86,25;97,17;303,67
5,480;0,972;1,016;0,420;86,40;97,17;303,67
5,485;0,972;1,016;0,415;86,25;97,17;303,67
5,490;0,967;1,016;0,420;86,40;96,68;303,67
5,495;0,977;1,016;0,415;86,25;97,66;303,67
5,500;0,972;1,016;0,420;86,40;97,17;303,67
5,505;0,972;1,016;0,420;86,40;97,17;303,67
5,510;0,977;1,011;0,420;86,40;97,66;303,35
5,515;0,972;1,016;0,420;86,40;97,17;303,67
5,520;0,972;1,011;0,420;86,40;97,17;303,35
5,525;0,972;1,016;0,415;86,25;97,17;303,67
5,530;0,972;1,011;0,420;86,40;97,17;303,35
5,535;0,972;1,011;0,420;86,40;97,17;303,35
5,540;0,967;1,006;0,420;86,40;96,68;303,03
5,545;0,972;1,011;0,415;86,25;97,17;303,35
5,550;0,972;1,011;0,420;86,40;97,17;303,35
5,555;0,967;1,006;0,420;86,40;96,68;303,03
5,560;0,977;1,006;0,415;86,25;97,66;303,03
5,565;0,967;1,006;0,420;86,40;96,68;303,03
5,570;0,972;1,006;0,415;86,25;97,17;303,03
5,575;0,972;1,006;0,420;86,40;97,17;303,03
5,580;0,972;1,006;0,420;86,40;97,17;303,03
5,585;0,972;1,006;0,420;86,40;97,17;303,03
5,590;0,972;1,006;0,415;86,25;97,17;303,03
5,595;0,972;1,006;0,415;86,25;97,17;303,03
5,600;0,972;1,006;0,420;86,40;97,17;303,03
5,605;0,972;1,006;0,415;86,25;97,17;303,03
5,610;0,972;1,006;0,415;86,25;97,17;303,03
5,615;0,967;1,006;0,420;86,40;96,68;303,03
5,620;0,972;1,006;0,420;86,40;97,17;303,03
5,625;0,972;1,006;0,415;86,25;97,17;303,03
5,630;0,967;1,006;0,420;86,40;96,68;303,03
5,635;0,977;1,001;0,415;86,25;97,66;302,71
5,640;0,967;1,006;0,420;86,40;96,68;303,03
5,645;0,967;1,001;0,420;86,40;96,68;302,71
5,650;0,972;1,006;0,420;86,40;97,17;303,03
5,655;0,967;1,006;0,420;86,40;96,68;303,03
5,660;0,967;1,001;0,415;86,25;96,68;302,71
5,665;0,967;1,001;0,415;86,25;96,68;302,71
5,670;0,972;1,001;0,420;86,40;97,17;302,71
5,675;0,972;1,006;0,415;86,25;97,17;303,03
5,680;0,967;1,001;0,420;86,40;96,68;302,71
5,685;0,967;0,986;0,420;86,40;96,68;301,76
5,690;0,972;1,001;0,420;86,40;97,17;302,71
5,695;0,972;0,986;0,420;86,40;97,17;301,76
5,700;0,972;1,001;0,415;86,25;97,17;302,71
5,705;0,967;1,001;0,420;86,40;96,68;302,71
5,710;0,967;0,996;0,415;86,25;96,68;302,40
5,715;0,972;0,996;0,425;86,55;97,17;302,40
5,720;0,967;0,996;0,415;86,25;96,68;302,40
5,725;0,972;0,996;0,425;86,55;97,17;302,40
5,730;0,967;1,001;0,420;86,40;96,68;302,71
5,735;0,972;0,996;0,415;86,25;97,17;302,40
5,740;0,967;0,996;0,420;86,40;96,68;302,40
5,745;0,972;0,996;0,415;86,25;97,17;302,40
5,750;0,967;0,996;0,420;86,40;96,68;302,40
5,755;0,967;0,996;0,420;86,40;96,68;302,40
5,760;0,967;0,996;0,415;86,25;96,68;302,40
5,765;0,967;0,996;0,420;86,40;96,68;302,40
5,770;0,967;0,996;0,420;86,40;96,68;302,40
5,775;0,972;0,996;0,420;86,40;97,17;302,40
5,780;0,967;0,996;0,420;86,40;96,68;302,40
5,785;0,967;0,996;0,420;86,40;96,68;302,40
5,790;0,967;0,996;0,420;86,40;96,68;302,40
5,795;0,967;0,986;0,415;86,25;96,68;301,76
5,800;0,967;0,996;0,420;86,40;96,68;302,40
5,805;0,967;1,001;0,420;86,40;96,68;302,71
5,810;0,967;0,991;0,420;86,40;96,68;302,08
5,815;0,967;0,996;0,420;86,40;96,68;302,40
5,820;0,967;0,996;0,420;86,40;96,68;302,40
5,825;0,972;0,996;0,415;86,25;97,17;302,40
5,830;0,967;0,991;0,420;86,40;96,68;302,08
5,835;0,967;0,991;0,439;87,01;96,68;302,08
5,840;0,967;0,991;0,420;86,40;96,68;302,08
5,845;0,967;0,991;0,435;86,86;96,68;302,08
5,850;0,967;0,991;0,415;86,25;96,68;302,08
5,855;0,967;0,991;0,420;86,40;96,68;302,08
5,860;0,967;0,986;0,420;86,40;96,68;301,76
5,865;0,967;0,986;0,420;86,40;96,68;301,76
5,870;0,967;0,991;0,415;86,25;96,68;302,08
5,875;0,967;0,986;0,415;86,25;96,68;301,76
5,880;0,967;0,991;0,420;86,40;96,68;302,08
5,885;0,967;0,986;0,415;86,25;96,68;301,76
5,890;0,967;0,986;0,415;86,25;96,68;301,76
5,895;0,962;0,986;0,420;86,40;96,19;301,76
5,900;0,967;0,986;0,415;86,25;96,68;301,76
5,905;0,962;0,986;0,420;86,40;96,19;301,76
5,910;0,967;0,986;0,420;86,40;96,68;301,76
5,915;0,967;0,986;0,415;86,25;96,68;301,76
5,920;0,967;0,986;0,420;86,40;96,68;301,76
5,925;0,967;0,991;0,415;86,25;96,68;302,08
5,930;0,967;0,986;0,420;86,40;96,68;301,76
5,935;0,967;0,986;0,420;86,40;96,68;301,76
5,940;0,972;0,986;0,415;86,25;97,17;301,76
5,945;0,967;0,986;0,415;86,25;96,68;301,76
5,950;0,967;0,986;0,415;86,25;96,68;301,76
5,955;0,967;0,986;0,420;86,40;96,68;301,76
5,960;0,967;0,986;0,420;86,40;96,68;301,76
5,965;0,967;0,986;0,420;86,40;96,68;301,76
5,970;0,967;0,986;0,420;86,40;96,68;301,76
5,975;0,967;0,986;0,420;86,40;96,68;301,76
5,980;0,967;0,986;0,420;86,40;96,68;301,76
5,985;0,967;0,986;0,420;86,40;96,68;301,76
5,990;0,972;0,986;0,420;86,40;97,17;301,76
5,995;0,967;0,986;0,420;86,40;96,68;301,76
6,000;0,967;0,981;0,415;86,25;96,68;301,44
6,005;0,967;0,986;0,420;86,40;96,68;301,76
6,010;0,967;0,986;0,420;86,40;96,68;301,76
6,015;0,967;0,981;0,420;86,40;96,68;301,44
6,020;0,967;0,981;0,420;86,40;96,68;301,44
6,025;0,967;0,986;0,420;86,40;96,68;301,76
6,030;0,967;0,986;0,420;86,40;96,68;301,76
6,035;0,962;0,986;0,420;86,40;96,19;301,76
6,040;0,967;0,981;0,420;86,40;96,68;301,44
6,045;0,967;0,981;0,415;86,25;96,68;301,44
6,050;0,967;0,986;0,415;86,25;96,68;301,76
6,055;0,967;0,981;0,420;86,40;96,68;301,44
6,060;0,967;0,986;0,420;86,40;96,68;301,76
6,065;0,967;0,981;0,420;86,40;96,68;301,44
6,070;0,967;0,986;0,420;86,40;96,68;301,76
6,075;0,967;0,981;0,420;86,40;96,68;301,44
6,080;0,967;0,981;0,420;86,40;96,68;301,44
6,085;0,962;0,986;0,420;86,40;96,19;301,76
6,090;0,967;0,981;0,415;86,25;96,68;301,44
6,095;0,967;0,981;0,420;86,40;96,68;301,44
6,100;0,967;0,977;0,420;86,40;96,68;301,12
6,105;0,967;0,981;0,420;86,40;96,68;301,44
6,110;0,967;0,981;0,420;86,40;96,68;301,44
6,115;0,967;0,977;0,415;86,25;96,68;301,12
6,120;0,967;0,981;0,420;86,40;96,68;301,44
6,125;0,967;0,981;0,420;86,40;96,68;301,44
6,130;0,967;0,981;0,415;86,25;96,68;301,44
6,135;0,962;0,981;0,420;86,40;96,19;301,44
6,140;0,967;0,977;0,415;86,25;96,68;301,12
6,145;0,967;0,977;0,420;86,40;96,68;301,12
6,150;0,967;0,977;0,420;86,40;96,68;301,12
6,155;0,967;0,977;0,420;86,40;96,68;301,12
6,160;0,962;0,977;0,415;86,25;96,19;301,12
6,165;0,967;0,977;0,415;86,25;96,68;301,12
6,170;0,967;0,977;0,420;86,40;96,68;301,12
6,175;0,967;0,977;0,420;86,40;96,68;301,12
6,180;0,967;0,977;0,415;86,25;96,68;301,12
6,185;0,957;0,977;0,420;86,40;95,70;301,12
6,190;0,967;0,977;0,415;86,25;96,68;301,12
6,195;0,967;0,977;0,420;86,40;96,68;301,12
6,200;0,962;0,977;0,420;86,40;96,19;301,12
6,205;0,967;0,967;0,420;86,40;96,68;300,49
6,210;0,962;0,977;0,420;86,40;96,19;301,12
6,215;0,967;0,977;0,415;86,25;96,68;301,12
6,220;0,967;0,977;0,420;86,40;96,68;301,12
6,225;0,967;0,977;0,420;86,40;96,68;301,12
6,230;0,967;0,977;0,415;86,25;96,68;301,12
6,235;0,962;0,977;0,420;86,40;96,19;301,12
6,240;0,967;0,977;0,420;86,40;96,68;301,12
6,245;0,972;0,977;0,420;86,40;97,17;301,12
6,250;0,967;0,977;0,420;86,40;96,68;301,12
6,255;0,972;0,977;0,420;86,40;97,17;301,12
6,260;0,967;0,977;0,420;86,40;96,68;301,12
6,265;0,967;0,977;0,415;86,25;96,68;301,12
6,270;0,967;0,977;0,420;86,40;96,68;301,12
6,275;0,967;0,977;0,415;86,25;96,68;301,12
6,280;0,967;0,977;0,415;86,25;96,68;301,12
6,285;0,962;0,977;0,420;86,40;96,19;301,12
6,290;0,967;0,977;0,415;86,25;96,68;301,12
6,295;0,967;0,972;0,420;86,40;96,68;300,80
6,300;0,967;0,977;0,415;86,25;96,68;301,12
6,305;0,967;0,986;0,415;86,25;96,68;301,76
6,310;0,962;0,977;0,415;86,25;96,19;301,12
6,315;0,967;0,977;0,420;86,40;96,68;301,12
6,320;0,967;0,977;0,420;86,40;96,68;301,12
6,325;0,967;0,977;0,420;86,40;96,68;301,12
6,330;0,967;0,977;0,415;86,25;96,68;301,12
6,335;0,962;0,977;0,405;85,94;96,19;301,12
6,340;0,967;0,977;0,415;86,25;96,68;301,12
6,345;0,967;0,977;0,444;87,16;96,68;301,12
6,350;0,962;0,977;0,420;86,40;96,19;301,12
6,355;0,972;0,977;0,415;86,25;97,17;301,12
6,360;0,967;0,977;0,420;86,40;96,68;301,12
6,365;0,967;0,972;0,415;86,25;96,68;300,80
6,370;0,967;0,977;0,420;86,40;96,68;301,12
6,375;0,967;0,977;0,420;86,40;96,68;301,12
6,380;0,967;0,977;0,420;86,40;96,68;301,12
6,385;0,967;0,977;0,415;86,25;96,68;301,12
6,390;0,967;0,977;0,415;86,25;96,68;301,12
6,395;0,967;0,977;0,420;86,40;96,68;301,12
6,400;0,967;0,977;0,420;86,40;96,68;301,12
6,405;0,967;0,977;0,415;86,25;96,68;301,12
6,410;0,962;0,977;0,420;86,40;96,19;301,12
6,415;0,967;0,977;0,415;86,25;96,68;301,12
6,420;0,967;0,977;0,420;86,40;96,68;301,12
6,425;0,962;0,972;0,420;86,40;96,19;300,80
6,430;0,967;0,972;0,415;86,25;96,68;300,80
6,435;0,962;0,972;0,430;86,71;96,19;300,80
6,440;0,967;0,972;0,415;86,25;96,68;300,80
6,445;0,967;0,972;0,405;85,94;96,68;300,80
6,450;0,967;0,972;0,420;86,40;96,68;300,80
6,455;0,967;0,972;0,425;86,55;96,68;300,80
6,460;0,962;0,972;0,420;86,40;96,19;300,80
6,465;0,962;0,972;0,420;86,40;96,19;300,80
6,470;0,967;0,972;0,415;86,25;96,68;300,80
6,475;0,967;0,967;0,420;86,40;96,68;300,49
6,480;0,967;0,967;0,415;86,25;96,68;300,49
6,485;0,962;0,972;0,420;86,40;96,19;300,80
6,490;0,967;0,967;0,420;86,40;96,68;300,49
6,495;0,967;0,967;0,420;86,40;96,68;300,49
6,500;0,967;0,967;0,420;86,40;96,68;300,49
6,505;0,967;0,967;0,415;86,25;96,68;300,49
6,510;0,962;0,967;0,420;86,40;96,19;300,49
6,515;0,967;0,967;0,420;86,40;96,68;300,49
6,520;0,967;0,967;0,415;86,25;96,68;300,49
6,525;0,967;0,967;0,415;86,25;96,68;300,49
6,530;0,967;0,967;0,420;86,40;96,68;300,49
6,535;0,962;0,967;0,420;86,40;96,19;300,49
6,540;0,967;0,967;0,420;86,40;96,68;300,49
6,545;0,967;0,967;0,405;85,94;96,68;300,49
6,550;0,962;0,967;0,420;86,40;96,19;300,49
6,555;0,967;0,967;0,420;86,40;96,68;300,49
6,560;0,967;0,972;0,420;86,40;96,68;300,80
6,565;0,967;0,967;0,420;86,40;96,68;300,49
6,570;0,967;0,967;0,415;86,25;96,68;300,49
6,575;0,962;0,967;0,420;86,40;96,19;300,49
6,580;0,967;0,967;0,415;86,25;96,68;300,49
6,585;0,962;0,967;0,420;86,40;96,19;300,49
6,590;0,967;0,967;0,420;86,40;96,68;300,49
6,595;0,967;0,967;0,420;86,40;96,68;300,49
6,600;0,967;0,967;0,420;86,40;96,68;300,49
6,605;0,967;0,967;0,415;86,25;96,68;300,49
6,610;0,962;0,967;0,420;86,40;96,19;300,49
6,615;0,967;0,967;0,420;86,40;96,68;300,49
6,620;0,962;0,967;0,420;86,40;96,19;300,49
6,625;0,967;0,967;0,420;86,40;96,68;300,49
6,630;0,967;0,967;0,420;86,40;96,68;300,49
6,635;0,962;0,967;0,420;86,40;96,19;300,49
6,640;0,967;0,967;0,420;86,40;96,68;300,49
6,645;0,967;0,967;0,420;86,40;96,68;300,49
6,650;0,967;0,967;0,420;86,40;96,68;300,49
6,655;0,957;0,967;0,420;86,40;95,70;300,49
6,660;0,962;0,967;0,420;86,40;96,19;300,49
6,665;0,967;0,967;0,405;85,94;96,68;300,49
6,670;0,967;0,967;0,415;86,25;96,68;300,49
6,675;0,967;0,967;0,420;86,40;96,68;300,49
6,680;0,967;0,967;0,415;86,25;96,68;300,49
6,685;0,962;0,967;0,420;86,40;96,19;300,49
6,690;0,967;0,967;0,415;86,25;96,68;300,49
6,695;0,962;0,967;0,420;86,40;96,19;300,49
6,700;0,967;0,967;0,420;86,40;96,68;300,49
6,705;0,967;0,972;0,420;86,40;96,68;300,80
6,710;0,962;0,967;0,420;86,40;96,19;300,49
6,715;0,967;0,967;0,415;86,25;96,68;300,49
6,720;0,967;0,967;0,420;86,40;96,68;300,49
