Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,850;1,021;0,981;0,352;84,27;102,05;301,44
4,855;1,011;0,981;0,352;84,27;101,07;301,44
4,860;1,016;0,981;0,352;84,27;101,56;301,44
4,865;1,016;0,981;0,352;84,27;101,56;301,44
4,870;1,011;0,981;0,352;84,27;101,07;301,44
4,875;1,016;0,981;0,347;84,12;101,56;301,44
4,880;1,011;0,986;0,352;84,27;101,07;301,76
4,885;1,016;0,972;0,352;84,27;101,56;300,80
4,890;1,011;0,977;0,352;84,27;101,07;301,12
4,895;1,011;0,977;0,347;84,12;101,07;301,12
4,900;1,011;0,981;0,352;84,27;101,07;301,44
4,905;1,016;0,977;0,352;84,27;101,56;301,12
4,910;1,011;0,981;0,347;84,12;101,07;301,44
4,915;1,016;0,977;0,352;84,27;101,56;301,12
4,920;1,016;0,981;0,352;84,27;101,56;301,44
4,925;1,016;0,977;0,352;84,27;101,56;301,12
4,930;1,016;0,977;0,337;83,81;101,56;301,12
4,935;1,011;0,977;0,352;84,27;101,07;301,12
4,940;1,016;0,977;0,352;84,27;101,56;301,12
4,945;1,011;0,977;0,352;84,27;101,07;301,12
4,950;1,011;0,977;0,352;84,27;101,07;301,12
4,955;1,011;0,981;0,342;83,96;101,07;301,44
4,960;1,016;0,977;0,352;84,27;101,56;301,12
4,965;1,016;0,977;0,352;84,27;101,56;301,12
4,970;1,016;0,977;0,352;84,27;101,56;301,12
4,975;1,016;0,977;0,352;84,27;101,56;301,12
4,980;1,016;0,977;0,352;84,27;101,56;301,12
4,985;1,016;0,977;0,352;84,27;101,56;301,12
4,990;1,016;0,977;0,352;84,27;101,56;301,12
4,995;1,016;0,977;0,347;84,12;101,56;301,12
5,000;1,011;0,977;0,352;84,27;101,07;301,12
5,005;1,016;0,977;0,352;84,27;101,56;301,12
5,010;1,011;0,977;0,352;84,27;101,07;301,12
5,015;1,016;0,977;0,352;84,27;101,56;301,12
5,020;1,016;0,977;0,352;84,27;101,56;301,12
5,025;1,011;0,977;0,352;84,27;101,07;301,12
5,030;1,016;0,977;0,352;84,27;101,56;301,12
5,035;1,011;0,977;0,352;84,27;101,07;301,12
5,040;1,016;0,977;0,352;84,27;101,56;301,12
5,045;1,011;0,977;0,352;84,27;101,07;301,12
5,050;1,016;0,977;0,352;84,27;101,56;301,12
5,055;1,016;0,977;0,352;84,27;101,56;301,12
5,060;1,016;0,977;0,352;84,27;101,56;301,12
5,065;1,016;0,977;0,352;84,27;101,56;301,12
5,070;1,011;0,977;0,352;84,27;101,07;301,12
5,075;1,016;0,977;0,352;84,27;101,56;301,12
5,080;1,011;0,977;0,352;84,27;101,07;301,12
5,085;1,016;0,977;0,352;84,27;101,56;301,12
5,090;1,016;0,977;0,352;84,27;101,56;301,12
5,095;1,016;0,977;0,352;84,27;101,56;301,12
5,100;1,016;0,977;0,352;84,27;101,56;301,12
5,105;1,016;0,977;0,352;84,27;101,56;301,12
5,110;1,016;0,977;0,352;84,27;101,56;301,12
5,115;1,011;0,977;0,352;84,27;101,07;301,12
5,120;1,011;0,977;0,352;84,27;101,07;301,12
5,125;1,011;0,977;0,352;84,27;101,07;301,12
5,130;1,016;0,977;0,342;83,96;101,56;301,12
5,135;1,016;0,977;0,352;84,27;101,56;301,12
5,140;1,016;0,977;0,352;84,27;101,56;301,12
5,145;1,011;0,977;0,352;84,27;101,07;301,12
5,150;1,016;0,977;0,352;84,27;101,56;301,12
5,155;1,016;0,977;0,352;84,27;101,56;301,12
5,160;1,011;0,977;0,361;84,57;101,07;301,12
5,165;1,016;0,977;0,352;84,27;101,56;301,12
5,170;1,011;0,977;0,352;84,27;101,07;301,12
5,175;1,016;0,977;0,352;84,27;101,56;301,12
5,180;1,011;0,977;0,352;84,27;101,07;301,12
5,185;1,016;0,977;0,352;84,27;101,56;301,12
5,190;1,016;0,977;0,352;84,27;101,56;301,12
5,195;1,016;0,977;0,352;84,27;101,56;301,12
5,200;1,016;0,977;0,352;84,27;101,56;301,12
5,205;1,011;0,977;0,352;84,27;101,07;301,12
5,210;1,016;0,977;0,352;84,27;101,56;301,12
5,215;1,011;0,977;0,352;84,27;101,07;301,12
5,220;1,016;0,977;0,352;84,27;101,56;301,12
5,225;1,011;0,977;0,352;84,27;101,07;301,12
5,230;1,011;0,977;0,352;84,27;101,07;301,12
5,235;1,016;0,977;0,352;84,27;101,56;301,12
5,240;1,016;0,977;0,352;84,27;101,56;301,12
5,245;1,016;0,977;0,352;84,27;101,56;301,12
5,250;1,016;0,977;0,352;84,27;101,56;301,12
5,255;1,011;0,977;0,352;84,27;101,07;301,12
5,260;1,011;0,977;0,352;84,27;101,07;301,12
5,265;1,016;0,977;0,352;84,27;101,56;301,12
5,270;1,016;0,977;0,352;84,27;101,56;301,12
5,275;1,016;0,977;0,352;84,27;101,56;301,12
5,280;1,016;0,977;0,352;84,27;101,56;301,12
5,285;1,016;0,977;0,352;84,27;101,56;301,12
5,290;1,016;0,977;0,352;84,27;101,56;301,12
5,295;1,016;0,977;0,352;84,27;101,56;301,12
5,300;1,016;0,977;0,347;84,12;101,56;301,12
5,305;1,011;0,977;0,352;84,27;101,07;301,12
5,310;1,016;0,977;0,347;84,12;101,56;301,12
5,315;1,011;0,977;0,352;84,27;101,07;301,12
5,320;1,016;0,972;0,352;84,27;101,56;300,80
5,325;1,011;0,977;0,352;84,27;101,07;301,12
5,330;1,011;0,977;0,352;84,27;101,07;301,12
5,335;1,016;0,977;0,352;84,27;101,56;301,12
5,340;1,016;0,977;0,352;84,27;101,56;301,12
5,345;1,016;0,977;0,352;84,27;101,56;301,12
5,350;1,011;0,977;0,352;84,27;101,07;301,12
5,355;1,016;0,977;0,352;84,27;101,56;301,12
5,360;1,011;0,977;0,352;84,27;101,07;301,12
5,365;1,016;0,977;0,352;84,27;101,56;301,12
5,370;1,016;0,972;0,352;84,27;101,56;300,80
5,375;1,011;0,977;0,352;84,27;101,07;301,12
5,380;1,016;0,972;0,352;84,27;101,56;300,80
5,385;1,011;0,977;0,352;84,27;101,07;301,12
5,390;1,016;0,977;0,352;84,27;101,56;301,12
5,395;1,011;0,977;0,352;84,27;101,07;301,12
5,400;1,016;0,977;0,352;84,27;101,56;301,12
5,405;1,011;0,977;0,352;84,27;101,07;301,12
5,410;1,016;0,972;0,352;84,27;101,56;300,80
5,415;1,016;0,977;0,352;84,27;101,56;301,12
5,420;1,016;0,972;0,352;84,27;101,56;300,80
5,425;1,016;0,977;0,352;84,27;101,56;301,12
5,430;1,011;0,972;0,342;83,96;101,07;300,80
5,435;1,011;0,977;0,352;84,27;101,07;301,12
5,440;1,016;0,977;0,352;84,27;101,56;301,12
5,445;1,016;0,977;0,347;84,12;101,56;301,12
5,450;1,011;0,977;0,352;84,27;101,07;301,12
5,455;1,016;0,977;0,352;84,27;101,56;301,12
5,460;1,016;0,977;0,352;84,27;101,56;301,12
5,465;1,011;0,972;0,352;84,27;101,07;300,80
5,470;1,016;0,977;0,352;84,27;101,56;301,12
5,475;1,016;0,977;0,352;84,27;101,56;301,12
5,480;1,016;0,977;0,352;84,27;101,56;301,12
5,485;1,011;0,977;0,352;84,27;101,07;301,12
5,490;1,016;0,972;0,352;84,27;101,56;300,80
5,495;1,016;0,972;0,352;84,27;101,56;300,80
5,500;1,011;0,977;0,352;84,27;101,07;301,12
5,505;1,016;0,972;0,352;84,27;101,56;300,80
5,510;1,016;0,967;0,352;84,27;101,56;300,49
5,515;1,016;0,972;0,352;84,27;101,56;300,80
5,520;1,011;0,977;0,352;84,27;101,07;301,12
5,525;1,016;0,972;0,347;84,12;101,56;300,80
5,530;1,011;0,977;0,361;84,57;101,07;301,12
5,535;1,016;0,967;0,347;84,12;101,56;300,49
5,540;1,016;0,977;0,342;83,96;101,56;301,12
5,545;1,016;0,972;0,337;83,81;101,56;300,80
5,550;1,016;0,972;0,352;84,27;101,56;300,80
5,555;1,011;0,967;0,342;83,96;101,07;300,49
5,560;1,011;0,972;0,352;84,27;101,07;300,80
5,565;1,011;0,972;0,352;84,27;101,07;300,80
5,570;1,016;0,972;0,352;84,27;101,56;300,80
5,575;1,011;0,972;0,352;84,27;101,07;300,80
5,580;1,016;0,967;0,352;84,27;101,56;300,49
5,585;1,016;0,977;0,352;84,27;101,56;301,12
5,590;1,016;0,972;0,352;84,27;101,56;300,80
5,595;1,016;0,972;0,352;84,27;101,56;300,80
5,600;1,011;0,977;0,352;84,27;101,07;301,12
5,605;1,016;0,977;0,352;84,27;101,56;301,12
5,610;1,011;0,972;0,352;84,27;101,07;300,80
5,615;1,016;0,972;0,352;84,27;101,56;300,80
5,620;1,016;0,972;0,352;84,27;101,56;300,80
5,625;1,016;0,967;0,352;84,27;101,56;300,49
5,630;1,011;0,967;0,352;84,27;101,07;300,49
5,635;1,016;0,967;0,352;84,27;101,56;300,49
5,640;1,016;0,967;0,347;84,12;101,56;300,49
5,645;1,011;0,972;0,352;84,27;101,07;300,80
5,650;1,016;0,967;0,376;85,03;101,56;300,49
5,655;1,011;0,977;0,352;84,27;101,07;301,12
5,660;1,016;0,972;0,352;84,27;101,56;300,80
5,665;1,016;0,972;0,352;84,27;101,56;300,80
5,670;1,016;0,967;0,352;84,27;101,56;300,49
5,675;1,011;0,967;0,352;84,27;101,07;300,49
5,680;1,016;0,972;0,352;84,27;101,56;300,80
5,685;1,016;0,967;0,352;84,27;101,56;300,49
5,690;1,016;0,967;0,352;84,27;101,56;300,49
5,695;1,016;0,967;0,352;84,27;101,56;300,49
5,700;1,006;0,967;0,352;84,27;100,59;300,49
5,705;1,016;0,967;0,352;84,27;101,56;300,49
5,710;1,011;0,967;0,352;84,27;101,07;300,49
5,715;1,016;0,967;0,352;84,27;101,56;300,49
5,720;1,016;0,967;0,352;84,27;101,56;300,49
5,725;1,016;0,967;0,352;84,27;101,56;300,49
5,730;1,016;0,967;0,352;84,27;101,56;300,49
5,735;1,011;0,967;0,352;84,27;101,07;300,49
5,740;1,016;0,972;0,352;84,27;101,56;300,80
5,745;1,006;0,967;0,352;84,27;100,59;300,49
5,750;1,016;0,967;0,352;84,27;101,56;300,49
5,755;1,011;0,967;0,352;84,27;101,07;300,49
5,760;1,011;0,967;0,347;84,12;101,07;300,49
5,765;1,016;0,972;0,352;84,27;101,56;300,80
5,770;1,016;0,967;0,352;84,27;101,56;300,49
5,775;1,016;0,972;0,352;84,27;101,56;300,80
5,780;1,011;0,967;0,352;84,27;101,07;300,49
5,785;1,016;0,967;0,347;84,12;101,56;300,49
5,790;1,011;0,967;0,361;84,57;101,07;300,49
5,795;1,016;0,967;0,352;84,27;101,56;300,49
5,800;1,016;0,967;0,352;84,27;101,56;300,49
5,805;1,016;0,967;0,352;84,27;101,56;300,49
5,810;1,016;0,967;0,347;84,12;101,56;300,49
5,815;1,016;0,967;0,352;84,27;101,56;300,49
5,820;1,016;0,967;0,352;84,27;101,56;300,49
5,825;1,016;0,967;0,352;84,27;101,56;300,49
5,830;1,016;0,977;0,352;84,27;101,56;301,12
5,835;1,016;0,967;0,352;84,27;101,56;300,49
5,840;1,016;0,967;0,352;84,27;101,56;300,49
5,845;1,011;0,967;0,347;84,12;101,07;300,49
5,850;1,016;0,967;0,352;84,27;101,56;300,49
5,855;1,016;0,967;0,352;84,27;101,56;300,49
5,860;1,016;0,967;0,352;84,27;101,56;300,49
5,865;1,016;0,967;0,352;84,27;101,56;300,49
5,870;1,016;0,967;0,352;84,27;101,56;300,49
5,875;1,016;0,967;0,352;84,27;101,56;300,49
5,880;1,011;0,967;0,352;84,27;101,07;300,49
5,885;1,016;0,967;0,347;84,12;101,56;300,49
5,890;1,016;0,967;0,352;84,27;101,56;300,49
5,895;1,016;0,967;0,352;84,27;101,56;300,49
5,900;1,016;0,967;0,352;84,27;101,56;300,49
5,905;1,016;0,967;0,352;84,27;101,56;300,49
5,910;1,016;0,967;0,352;84,27;101,56;300,49
5,915;1,011;0,967;0,352;84,27;101,07;300,49
5,920;1,011;0,967;0,352;84,27;101,07;300,49
5,925;1,011;0,967;0,352;84,27;101,07;300,49
5,930;1,016;0,967;0,356;84,42;101,56;300,49
5,935;1,011;0,967;0,352;84,27;101,07;300,49
5,940;1,016;0,967;0,352;84,27;101,56;300,49
5,945;1,011;0,967;0,352;84,27;101,07;300,49
5,950;1,016;0,967;0,352;84,27;101,56;300,49
5,955;1,016;0,967;0,352;84,27;101,56;300,49
5,960;1,011;0,967;0,352;84,27;101,07;300,49
5,965;1,016;0,967;0,352;84,27;101,56;300,49
5,970;1,011;0,967;0,352;84,27;101,07;300,49
5,975;1,016;0,967;0,352;84,27;101,56;300,49
5,980;1,011;0,967;0,352;84,27;101,07;300,49
5,985;1,016;0,967;0,352;84,27;101,56;300,49
5,990;1,016;0,957;0,352;84,27;101,56;299,85
5,995;1,016;0,967;0,352;84,27;101,56;300,49
6,000;1,016;0,977;0,352;84,27;101,56;301,12
6,005;1,016;0,967;0,352;84,27;101,56;300,49
6,010;1,016;0,967;0,352;84,27;101,56;300,49
6,015;1,011;0,967;0,352;84,27;101,07;300,49
6,020;1,021;0,967;0,352;84,27;102,05;300,49
6,025;1,011;0,967;0,352;84,27;101,07;300,49
6,030;1,016;0,967;0,342;83,96;101,56;300,49
6,035;1,016;0,967;0,352;84,27;101,56;300,49
6,040;1,011;0,967;0,327;83,51;101,07;300,49
6,045;1,016;0,967;0,352;84,27;101,56;300,49
6,050;1,016;0,967;0,342;83,96;101,56;300,49
6,055;1,016;0,967;0,347;84,12;101,56;300,49
6,060;1,011;0,967;0,352;84,27;101,07;300,49
6,065;1,016;0,967;0,352;84,27;101,56;300,49
6,070;1,016;0,967;0,352;84,27;101,56;300,49
6,075;1,016;0,967;0,352;84,27;101,56;300,49
6,080;1,011;0,967;0,352;84,27;101,07;300,49
6,085;1,016;0,957;0,352;84,27;101,56;299,85
6,090;1,016;0,967;0,352;84,27;101,56;300,49
6,095;1,016;0,967;0,352;84,27;101,56;300,49
6,100;1,016;0,967;0,352;84,27;101,56;300,49
6,105;1,006;0,967;0,352;84,27;100,59;300,49
6,110;1,016;0,957;0,352;84,27;101,56;299,85
6,115;1,016;0,967;0,352;84,27;101,56;300,49
6,120;1,016;0,967;0,352;84,27;101,56;300,49
6,125;1,016;0,967;0,352;84,27;101,56;300,49
6,130;1,016;0,967;0,352;84,27;101,56;300,49
6,135;1,011;0,967;0,352;84,27;101,07;300,49
6,140;1,016;0,967;0,366;84,73;101,56;300,49
6,145;1,016;0,967;0,347;84,12;101,56;300,49
6,150;1,011;0,967;0,347;84,12;101,07;300,49
6,155;1,016;0,967;0,352;84,27;101,56;300,49
6,160;1,011;0,967;0,352;84,27;101,07;300,49
6,165;1,016;0,967;0,352;84,27;101,56;300,49
6,170;1,011;0,967;0,352;84,27;101,07;300,49
6,175;1,016;0,967;0,352;84,27;101,56;300,49
6,180;1,016;0,967;0,352;84,27;101,56;300,49
6,185;1,016;0,967;0,352;84,27;101,56;300,49
6,190;1,016;0,967;0,352;84,27;101,56;300,49
6,195;1,016;0,962;0,352;84,27;101,56;300,17
6,200;1,016;0,967;0,352;84,27;101,56;300,49
6,205;1,016;0,967;0,352;84,27;101,56;300,49
6,210;1,016;0,967;0,352;84,27;101,56;300,49
6,215;1,011;0,967;0,352;84,27;101,07;300,49
6,220;1,016;0,967;0,347;84,12;101,56;300,49
6,225;1,011;0,967;0,352;84,27;101,07;300,49
6,230;1,016;0,967;0,347;84,12;101,56;300,49
6,235;1,011;0,967;0,352;84,27;101,07;300,49
6,240;1,016;0,967;0,352;84,27;101,56;300,49
6,245;1,011;0,967;0,352;84,27;101,07;300,49
6,250;1,016;0,962;0,347;84,12;101,56;300,17
6,255;1,016;0,967;0,352;84,27;101,56;300,49
6,260;1,016;0,967;0,352;84,27;101,56;300,49
6,265;1,016;0,967;0,352;84,27;101,56;300,49
6,270;1,011;0,967;0,352;84,27;101,07;300,49
6,275;1,016;0,967;0,352;84,27;101,56;300,49
6,280;1,011;0,967;0,352;84,27;101,07;300,49
6,285;1,016;0,962;0,352;84,27;101,56;300,17
6,290;1,016;0,967;0,352;84,27;101,56;300,49
6,295;1,016;0,967;0,352;84,27;101,56;300,49
6,300;1,016;0,967;0,352;84,27;101,56;300,49
6,305;1,016;0,967;0,352;84,27;101,56;300,49
6,310;1,016;0,967;0,352;84,27;101,56;300,49
6,315;1,016;0,967;0,352;84,27;101,56;300,49
6,320;1,016;0,967;0,352;84,27;101,56;300,49
6,325;1,011;0,967;0,352;84,27;101,07;300,49
6,330;1,016;0,962;0,347;84,12;101,56;300,17
6,335;1,011;0,967;0,352;84,27;101,07;300,49
6,340;1,016;0,962;0,352;84,27;101,56;300,17
6,345;1,016;0,967;0,352;84,27;101,56;300,49
6,350;1,016;0,967;0,347;84,12;101,56;300,49
6,355;1,016;0,967;0,352;84,27;101,56;300,49
6,360;1,016;0,967;0,352;84,27;101,56;300,49
6,365;1,016;0,967;0,352;84,27;101,56;300,49
6,370;1,016;0,962;0,352;84,27;101,56;300,17
6,375;1,016;0,967;0,352;84,27;101,56;300,49
6,380;1,011;0,962;0,352;84,27;101,07;300,17
6,385;1,016;0,967;0,352;84,27;101,56;300,49
6,390;1,011;0,962;0,352;84,27;101,07;300,17
6,395;1,016;0,962;0,352;84,27;101,56;300,17
6,400;1,011;0,967;0,337;83,81;101,07;300,49
6,405;1,016;0,967;0,352;84,27;101,56;300,49
6,410;1,016;0,967;0,366;84,73;101,56;300,49
6,415;1,016;0,967;0,352;84,27;101,56;300,49
6,420;1,016;0,967;0,352;84,27;101,56;300,49
6,425;1,011;0,967;0,352;84,27;101,07;300,49
6,430;1,016;0,962;0,347;84,12;101,56;300,17
6,435;1,011;0,967;0,352;84,27;101,07;300,49
6,440;1,016;0,962;0,352;84,27;101,56;300,17
6,445;1,016;0,962;0,352;84,27;101,56;300,17
6,450;1,016;0,977;0,352;84,27;101,56;301,12
6,455;1,016;0,962;0,352;84,27;101,56;300,17
6,460;1,016;0,967;0,352;84,27;101,56;300,49
6,465;1,016;0,967;0,352;84,27;101,56;300,49
6,470;1,016;0,962;0,352;84,27;101,56;300,17
6,475;1,016;0,967;0,352;84,27;101,56;300,49
6,480;1,011;0,967;0,352;84,27;101,07;300,49
6,485;1,016;0,967;0,352;84,27;101,56;300,49
6,490;1,006;0,962;0,352;84,27;100,59;300,17
6,495;1,016;0,967;0,352;84,27;101,56;300,49
6,500;1,016;0,962;0,352;84,27;101,56;300,17
6,505;1,016;0,967;0,352;84,27;101,56;300,49
6,510;1,016;0,967;0,352;84,27;101,56;300,49
6,515;1,016;0,967;0,352;84,27;101,56;300,49
6,520;1,021;0,967;0,347;84,12;102,05;300,49
6,525;1,011;0,967;0,352;84,27;101,07;300,49
6,530;1,016;0,962;0,347;84,12;101,56;300,17
6,535;1,011;0,967;0,352;84,27;101,07;300,49
6,540;1,006;0,967;0,352;84,27;100,59;300,49
6,545;1,016;0,967;0,352;84,27;101,56;300,49
6,550;1,016;0,962;0,352;84,27;101,56;300,17
6,555;1,016;0,962;0,352;84,27;101,56;300,17
6,560;1,016;0,967;0,352;84,27;101,56;300,49
6,565;1,016;0,962;0,352;84,27;101,56;300,17
6,570;1,016;0,962;0,352;84,27;101,56;300,17
6,575;1,016;0,962;0,352;84,27;101,56;300,17
6,580;1,011;0,962;0,352;84,27;101,07;300,17
6,585;1,016;0,962;0,347;84,12;101,56;300,17
6,590;1,011;0,967;0,347;84,12;101,07;300,49
6,595;1,016;0,962;0,347;84,12;101,56;300,17
6,600;1,011;0,957;0,352;84,27;101,07;299,85
6,605;1,016;0,967;0,352;84,27;101,56;300,49
6,610;1,016;0,962;0,352;84,27;101,56;300,17
6,615;1,016;0,962;0,352;84,27;101,56;300,17
6,620;1,011;0,967;0,352;84,27;101,07;300,49
6,625;1,016;0,962;0,352;84,27;101,56;300,17
6,630;1,016;0,967;0,352;84,27;101,56;300,49
6,635;1,011;0,962;0,352;84,27;101,07;300,17
6,640;1,021;0,962;0,337;83,81;102,05;300,17
6,645;1,011;0,962;0,352;84,27;101,07;300,17
6,650;1,016;0,962;0,371;84,88;101,56;300,17
6,655;1,006;0,962;0,352;84,27;100,59;300,17
6,660;1,016;0,962;0,352;84,27;101,56;300,17
6,665;1,016;0,962;0,352;84,27;101,56;300,17
6,670;1,016;0,962;0,352;84,27;101,56;300,17
6,675;1,016;0,962;0,352;84,27;101,56;300,17
6,680;1,016;0,962;0,352;84,27;101,56;300,17
6,685;1,016;0,962;0,347;84,12;101,56;300,17
6,690;1,016;0,957;0,352;84,27;101,56;299,85
6,695;1,016;0,957;0,347;84,12;101,56;299,85
6,700;1,016;0,957;0,352;84,27;101,56;299,85
6,705;1,016;0,967;0,352;84,27;101,56;300,49
6,710;1,011;0,962;0,352;84,27;101,07;300,17
6,715;1,016;0,957;0,352;84,27;101,56;299,85
6,720;1,011;0,977;0,352;84,27;101,07;301,12
6,725;1,016;0,962;0,352;84,27;101,56;300,17
6,730;1,016;0,957;0,352;84,27;101,56;299,85
6,735;1,016;0,962;0,347;84,12;101,56;300,17
6,740;1,016;0,957;0,352;84,27;101,56;299,85
6,745;1,016;0,962;0,352;84,27;101,56;300,17
6,750;1,016;0,962;0,352;84,27;101,56;300,17
6,755;1,016;0,962;0,347;84,12;101,56;300,17
6,760;1,016;0,967;0,332;83,66;101,56;300,49
6,765;1,011;0,962;0,352;84,27;101,07;300,17
6,770;1,016;0,962;0,352;84,27;101,56;300,17
6,775;1,011;0,962;0,352;84,27;101,07;300,17
6,780;1,016;0,962;0,347;84,12;101,56;300,17
6,785;1,016;0,962;0,352;84,27;101,56;300,17
6,790;1,016;0,962;0,352;84,27;101,56;300,17
6,795;1,016;0,962;0,352;84,27;101,56;300,17
6,800;1,021;0,962;0,352;84,27;102,05;300,17
6,805;1,016;0,962;0,352;84,27;101,56;300,17
6,810;1,016;0,962;0,352;84,27;101,56;300,17
6,815;1,016;0,962;0,352;84,27;101,56;300,17
6,820;1,011;0,962;0,352;84,27;101,07;300,17
6,825;1,016;0,962;0,352;84,27;101,56;300,17
6,830;1,016;0,962;0,352;84,27;101,56;300,17
6,835;1,016;0,962;0,352;84,27;101,56;300,17
6,840;1,016;0,962;0,352;84,27;101,56;300,17
6,845;1,016;0,957;0,352;84,27;101,56;299,85
6,850;1,016;0,962;0,352;84,27;101,56;300,17
6,855;1,016;0,962;0,352;84,27;101,56;300,17
6,860;1,016;0,962;0,352;84,27;101,56;300,17
6,865;1,016;0,962;0,352;84,27;101,56;300,17
6,870;1,016;0,957;0,352;84,27;101,56;299,85
6,875;1,016;0,962;0,352;84,27;101,56;300,17
6,880;1,016;0,962;0,352;84,27;101,56;300,17
6,885;1,011;0,962;0,352;84,27;101,07;300,17
6,890;1,016;0,962;0,366;84,73;101,56;300,17
6,895;1,011;0,962;0,352;84,27;101,07;300,17
6,900;1,016;0,962;0,347;84,12;101,56;300,17
6,905;1,011;0,967;0,352;84,27;101,07;300,49
6,910;1,016;0,962;0,352;84,27;101,56;300,17
6,915;1,011;0,962;0,352;84,27;101,07;300,17
6,920;1,016;0,962;0,352;84,27;101,56;300,17
6,925;1,016;0,962;0,352;84,27;101,56;300,17
6,930;1,016;0,962;0,352;84,27;101,56;300,17
6,935;1,016;0,962;0,352;84,27;101,56;300,17
6,940;1,016;0,962;0,352;84,27;101,56;300,17
6,945;1,016;0,962;0,352;84,27;101,56;300,17
6,950;1,011;0,962;0,352;84,27;101,07;300,17
6,955;1,016;0,962;0,352;84,27;101,56;300,17
6,960;1,011;0,962;0,352;84,27;101,07;300,17
6,965;1,016;0,962;0,352;84,27;101,56;300,17
6,970;1,016;0,962;0,352;84,27;101,56;300,17
6,975;1,016;0,957;0,352;84,27;101,56;299,85
6,980;1,016;0,962;0,352;84,27;101,56;300,17
6,985;1,016;0,962;0,352;84,27;101,56;300,17
6,990;1,016;0,962;0,352;84,27;101,56;300,17
6,995;1,016;0,962;0,352;84,27;101,56;300,17
7,000;1,016;0,957;0,347;84,12;101,56;299,85
7,005;1,011;0,962;0,352;84,27;101,07;300,17
7,010;1,016;0,962;0,352;84,27;101,56;300,17
7,015;1,016;0,962;0,352;84,27;101,56;300,17
7,020;1,016;0,962;0,347;84,12;101,56;300,17
7,025;1,016;0,962;0,352;84,27;101,56;300,17
7,030;1,016;0,957;0,352;84,27;101,56;299,85
7,035;1,016;0,962;0,352;84,27;101,56;300,17
7,040;1,016;0,962;0,352;84,27;101,56;300,17
7,045;1,016;0,962;0,352;84,27;101,56;300,17
7,050;1,016;0,962;0,352;84,27;101,56;300,17
7,055;1,016;0,962;0,352;84,27;101,56;300,17
7,060;1,011;0,962;0,352;84,27;101,07;300,17
7,065;1,016;0,962;0,347;84,12;101,56;300,17
7,070;1,011;0,962;0,332;83,66;101,07;300,17
7,075;1,016;0,957;0,352;84,27;101,56;299,85
7,080;1,011;0,962;0,352;84,27;101,07;300,17
7,085;1,016;0,957;0,347;84,12;101,56;299,85
7,090;1,016;0,962;0,352;84,27;101,56;300,17
7,095;1,016;0,957;0,352;84,27;101,56;299,85
7,100;1,016;0,962;0,352;84,27;101,56;300,17
7,105;1,016;0,962;0,352;84,27;101,56;300,17
7,110;1,016;0,967;0,352;84,27;101,56;300,49
7,115;1,016;0,962;0,352;84,27;101,56;300,17
7,120;1,016;0,962;0,347;84,12;101,56;300,17
7,125;1,011;0,957;0,352;84,27;101,07;299,85
7,130;1,011;0,957;0,352;84,27;101,07;299,85
7,135;1,011;0,962;0,352;84,27;101,07;300,17
7,140;1,016;0,957;0,352;84,27;101,56;299,85
7,145;1,016;0,957;0,352;84,27;101,56;299,85
7,150;1,016;0,967;0,347;84,12;101,56;300,49
7,155;1,016;0,962;0,352;84,27;101,56;300,17
7,160;1,016;0,957;0,352;84,27;101,56;299,85
7,165;1,016;0,957;0,352;84,27;101,56;299,85
7,170;1,016;0,957;0,376;85,03;101,56;299,85
7,175;1,016;0,962;0,352;84,27;101,56;300,17
7,180;1,016;0,962;0,352;84,27;101,56;300,17
7,185;1,016;0,962;0,352;84,27;101,56;300,17
7,190;1,011;0,957;0,352;84,27;101,07;299,85
7,195;1,016;0,957;0,347;84,12;101,56;299,85
7,200;1,011;0,962;0,352;84,27;101,07;300,17
7,205;1,016;0,957;0,347;84,12;101,56;299,85
7,210;1,016;0,957;0,352;84,27;101,56;299,85
7,215;1,016;0,957;0,352;84,27;101,56;299,85
7,220;1,016;0,962;0,352;84,27;101,56;300,17
7,225;1,016;0,957;0,352;84,27;101,56;299,85
7,230;1,016;0,962;0,352;84,27;101,56;300,17
7,235;1,016;0,957;0,352;84,27;101,56;299,85
7,240;1,016;0,957;0,352;84,27;101,56;299,85
7,245;1,016;0,957;0,352;84,27;101,56;299,85
7,250;1,016;0,957;0,376;85,03;101,56;299,85
7,255;1,016;0,957;0,352;84,27;101,56;299,85
7,260;1,016;0,957;0,361;84,57;101,56;299,85
7,265;1,016;0,962;0,352;84,27;101,56;300,17
7,270;1,016;0,957;0,352;84,27;101,56;299,85
7,275;1,016;0,957;0,352;84,27;101,56;299,85
7,280;1,016;0,962;0,347;84,12;101,56;300,17
7,285;1,016;0,962;0,352;84,27;101,56;300,17
7,290;1,016;0,957;0,347;84,12;101,56;299,85
7,295;1,016;0,962;0,352;84,27;101,56;300,17
7,300;1,016;0,947;0,352;84,27;101,56;299,21
7,305;1,016;0,967;0,352;84,27;101,56;300,49
7,310;1,016;0,957;0,352;84,27;101,56;299,85
7,315;1,016;0,957;0,352;84,27;101,56;299,85
7,320;1,011;0,957;0,352;84,27;101,07;299,85
