Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,850;1,040;1,138;0,249;81,07;104,00;311,62
4,855;1,035;1,138;0,254;81,22;103,52;311,62
4,860;1,035;1,138;0,249;81,07;103,52;311,62
4,865;1,035;1,138;0,254;81,22;103,52;311,62
4,870;1,035;1,138;0,254;81,22;103,52;311,62
4,875;1,035;1,138;0,249;81,07;103,52;311,62
4,880;1,035;1,138;0,254;81,22;103,52;311,62
4,885;1,035;1,133;0,254;81,22;103,52;311,30
4,890;1,040;1,128;0,254;81,22;104,00;310,98
4,895;1,035;1,138;0,254;81,22;103,52;311,62
4,900;1,035;1,133;0,254;81,22;103,52;311,30
4,905;1,035;1,138;0,254;81,22;103,52;311,62
4,910;1,040;1,133;0,254;81,22;104,00;311,30
4,915;1,035;1,138;0,249;81,07;103,52;311,62
4,920;1,030;1,138;0,264;81,53;103,03;311,62
4,925;1,035;1,133;0,249;81,07;103,52;311,30
4,930;1,035;1,138;0,273;81,83;103,52;311,62
4,935;1,035;1,138;0,249;81,07;103,52;311,62
4,940;1,035;1,138;0,249;81,07;103,52;311,62
4,945;1,030;1,138;0,259;81,37;103,03;311,62
4,950;1,035;1,133;0,254;81,22;103,52;311,30
4,955;1,035;1,138;0,264;81,53;103,52;311,62
4,960;1,035;1,133;0,254;81,22;103,52;311,30
4,965;1,035;1,138;0,249;81,07;103,52;311,62
4,970;1,030;1,133;0,254;81,22;103,03;311,30
4,975;1,035;1,133;0,249;81,07;103,52;311,30
4,980;1,035;1,133;0,254;81,22;103,52;311,30
4,985;1,035;1,133;0,249;81,07;103,52;311,30
4,990;1,035;1,133;0,254;81,22;103,52;311,30
4,995;1,030;1,133;0,254;81,22;103,03;311,30
5,000;1,035;1,133;0,249;81,07;103,52;311,30
5,005;1,035;1,133;0,249;81,07;103,52;311,30
5,010;1,030;1,133;0,249;81,07;103,03;311,30
5,015;1,035;1,133;0,249;81,07;103,52;311,30
5,020;1,035;1,133;0,254;81,22;103,52;311,30
5,025;1,025;1,128;0,254;81,22;102,54;310,98
5,030;1,035;1,133;0,254;81,22;103,52;311,30
5,035;1,030;1,128;0,254;81,22;103,03;310,98
5,040;1,035;1,128;0,249;81,07;103,52;310,98
5,045;1,030;1,133;0,254;81,22;103,03;311,30
5,050;1,035;1,128;0,254;81,22;103,52;310,98
5,055;1,025;1,133;0,254;81,22;102,54;311,30
5,060;1,030;1,128;0,254;81,22;103,03;310,98
5,065;1,035;1,123;0,249;81,07;103,52;310,67
5,070;1,035;1,128;0,254;81,22;103,52;310,98
5,075;1,030;1,128;0,254;81,22;103,03;310,98
5,080;1,035;1,123;0,254;81,22;103,52;310,67
5,085;1,025;1,123;0,254;81,22;102,54;310,67
5,090;1,035;1,123;0,249;81,07;103,52;310,67
5,095;1,030;1,123;0,249;81,07;103,03;310,67
5,100;1,030;1,123;0,254;81,22;103,03;310,67
5,105;1,035;1,123;0,254;81,22;103,52;310,67
5,110;1,030;1,123;0,254;81,22;103,03;310,67
5,115;1,030;1,118;0,249;81,07;103,03;310,35
5,120;1,035;1,118;0,254;81,22;103,52;310,35
5,125;1,025;1,118;0,254;81,22;102,54;310,35
5,130;1,035;1,118;0,249;81,07;103,52;310,35
5,135;1,030;1,118;0,254;81,22;103,03;310,35
5,140;1,030;1,118;0,254;81,22;103,03;310,35
5,145;1,030;1,118;0,249;81,07;103,03;310,35
5,150;1,030;1,118;0,254;81,22;103,03;310,35
5,155;1,035;1,118;0,254;81,22;103,52;310,35
5,160;1,035;1,118;0,249;81,07;103,52;310,35
5,165;1,035;1,113;0,254;81,22;103,52;310,03
5,170;1,030;1,113;0,254;81,22;103,03;310,03
5,175;1,025;1,113;0,254;81,22;102,54;310,03
5,180;1,030;1,113;0,249;81,07;103,03;310,03
5,185;1,035;1,113;0,254;81,22;103,52;310,03
5,190;1,030;1,113;0,254;81,22;103,03;310,03
5,195;1,030;1,113;0,249;81,07;103,03;310,03
5,200;1,030;1,113;0,254;81,22;103,03;310,03
5,205;1,030;1,113;0,249;81,07;103,03;310,03
5,210;1,030;1,113;0,254;81,22;103,03;310,03
5,215;1,025;1,113;0,254;81,22;102,54;310,03
5,220;1,030;1,108;0,249;81,07;103,03;309,71
5,225;1,030;1,108;0,254;81,22;103,03;309,71
5,230;1,025;1,108;0,249;81,07;102,54;309,71
5,235;1,035;1,108;0,249;81,07;103,52;309,71
5,240;1,025;1,108;0,254;81,22;102,54;309,71
5,245;1,030;1,108;0,254;81,22;103,03;309,71
5,250;1,030;1,108;0,254;81,22;103,03;309,71
5,255;1,025;1,108;0,254;81,22;102,54;309,71
5,260;1,030;1,108;0,254;81,22;103,03;309,71
5,265;1,025;1,108;0,254;81,22;102,54;309,71
5,270;1,030;1,104;0,254;81,22;103,03;309,39
5,275;1,030;1,104;0,254;81,22;103,03;309,39
5,280;1,025;1,104;0,254;81,22;102,54;309,39
5,285;1,030;1,104;0,249;81,07;103,03;309,39
5,290;1,030;1,104;0,254;81,22;103,03;309,39
5,295;1,030;1,104;0,254;81,22;103,03;309,39
5,300;1,030;1,104;0,254;81,22;103,03;309,39
5,305;1,025;1,104;0,254;81,22;102,54;309,39
5,310;1,030;1,099;0,249;81,07;103,03;309,08
5,315;1,030;1,099;0,254;81,22;103,03;309,08
5,320;1,025;1,099;0,254;81,22;102,54;309,08
5,325;1,025;1,099;0,254;81,22;102,54;309,08
5,330;1,025;1,099;0,254;81,22;102,54;309,08
5,335;1,030;1,094;0,249;81,07;103,03;308,76
5,340;1,025;1,099;0,249;81,07;102,54;309,08
5,345;1,030;1,099;0,254;81,22;103,03;309,08
5,350;1,030;1,099;0,254;81,22;103,03;309,08
5,355;1,025;1,084;0,254;81,22;102,54;308,12
5,360;1,030;1,099;0,249;81,07;103,03;309,08
5,365;1,025;1,099;0,254;81,22;102,54;309,08
5,370;1,025;1,094;0,254;81,22;102,54;308,76
5,375;1,030;1,099;0,254;81,22;103,03;309,08
5,380;1,025;1,094;0,254;81,22;102,54;308,76
5,385;1,025;1,094;0,254;81,22;102,54;308,76
5,390;1,025;1,094;0,254;81,22;102,54;308,76
5,395;1,025;1,094;0,254;81,22;102,54;308,76
5,400;1,030;1,094;0,249;81,07;103,03;308,76
5,405;1,025;1,094;0,249;81,07;102,54;308,76
5,410;1,025;1,094;0,254;81,22;102,54;308,76
5,415;1,030;1,094;0,254;81,22;103,03;308,76
5,420;1,025;1,094;0,249;81,07;102,54;308,76
5,425;1,025;1,094;0,249;81,07;102,54;308,76
5,430;1,025;1,094;0,254;81,22;102,54;308,76
5,435;1,025;1,094;0,254;81,22;102,54;308,76
5,440;1,025;1,094;0,254;81,22;102,54;308,76
5,445;1,021;1,094;0,249;81,07;102,05;308,76
5,450;1,025;1,094;0,249;81,07;102,54;308,76
5,455;1,025;1,094;0,254;81,22;102,54;308,76
5,460;1,025;1,094;0,254;81,22;102,54;308,76
5,465;1,025;1,084;0,249;81,07;102,54;308,12
5,470;1,021;1,084;0,254;81,22;102,05;308,12
5,475;1,025;1,089;0,249;81,07;102,54;308,44
5,480;1,025;1,084;0,254;81,22;102,54;308,12
5,485;1,025;1,094;0,254;81,22;102,54;308,76
5,490;1,025;1,084;0,254;81,22;102,54;308,12
5,495;1,021;1,084;0,254;81,22;102,05;308,12
5,500;1,030;1,074;0,254;81,22;103,03;307,49
5,505;1,025;1,084;0,254;81,22;102,54;308,12
5,510;1,025;1,079;0,249;81,07;102,54;307,80
5,515;1,025;1,079;0,249;81,07;102,54;307,80
5,520;1,025;1,079;0,254;81,22;102,54;307,80
5,525;1,025;1,079;0,259;81,37;102,54;307,80
5,530;1,025;1,079;0,264;81,53;102,54;307,80
5,535;1,021;1,079;0,254;81,22;102,05;307,80
5,540;1,025;1,074;0,249;81,07;102,54;307,49
5,545;1,035;1,079;0,259;81,37;103,52;307,80
5,550;1,025;1,074;0,254;81,22;102,54;307,49
5,555;1,025;1,079;0,264;81,53;102,54;307,80
5,560;1,021;1,074;0,254;81,22;102,05;307,49
5,565;1,025;1,074;0,249;81,07;102,54;307,49
5,570;1,025;1,074;0,254;81,22;102,54;307,49
5,575;1,025;1,074;0,254;81,22;102,54;307,49
5,580;1,025;1,069;0,254;81,22;102,54;307,17
5,585;1,021;1,074;0,254;81,22;102,05;307,49
5,590;1,025;1,074;0,254;81,22;102,54;307,49
5,595;1,025;1,069;0,254;81,22;102,54;307,17
5,600;1,025;1,069;0,254;81,22;102,54;307,17
5,605;1,025;1,069;0,234;80,61;102,54;307,17
5,610;1,021;1,069;0,254;81,22;102,05;307,17
5,615;1,025;1,069;0,249;81,07;102,54;307,17
5,620;1,025;1,069;0,254;81,22;102,54;307,17
5,625;1,021;1,064;0,254;81,22;102,05;306,85
5,630;1,025;1,069;0,254;81,22;102,54;307,17
5,635;1,021;1,069;0,254;81,22;102,05;307,17
5,640;1,025;1,064;0,254;81,22;102,54;306,85
5,645;1,025;1,069;0,249;81,07;102,54;307,17
5,650;1,021;1,064;0,254;81,22;102,05;306,85
5,655;1,025;1,064;0,249;81,07;102,54;306,85
5,660;1,025;1,060;0,249;81,07;102,54;306,53
5,665;1,021;1,064;0,254;81,22;102,05;306,85
5,670;1,025;1,060;0,254;81,22;102,54;306,53
5,675;1,021;1,060;0,254;81,22;102,05;306,53
5,680;1,021;1,060;0,254;81,22;102,05;306,53
5,685;1,021;1,060;0,254;81,22;102,05;306,53
5,690;1,021;1,060;0,254;81,22;102,05;306,53
5,695;1,021;1,060;0,249;81,07;102,05;306,53
5,700;1,021;1,060;0,254;81,22;102,05;306,53
5,705;1,021;1,060;0,254;81,22;102,05;306,53
5,710;1,021;1,060;0,254;81,22;102,05;306,53
5,715;1,021;1,055;0,254;81,22;102,05;306,21
5,720;1,025;1,055;0,249;81,07;102,54;306,21
5,725;1,025;1,060;0,254;81,22;102,54;306,53
5,730;1,021;1,055;0,254;81,22;102,05;306,21
5,735;1,025;1,055;0,249;81,07;102,54;306,21
5,740;1,021;1,055;0,254;81,22;102,05;306,21
5,745;1,021;1,055;0,249;81,07;102,05;306,21
5,750;1,021;1,055;0,254;81,22;102,05;306,21
5,755;1,021;1,055;0,254;81,22;102,05;306,21
5,760;1,021;1,055;0,249;81,07;102,05;306,21
5,765;1,021;1,055;0,249;81,07;102,05;306,21
5,770;1,021;1,055;0,254;81,22;102,05;306,21
5,775;1,021;1,055;0,249;81,07;102,05;306,21
5,780;1,021;1,055;0,254;81,22;102,05;306,21
5,785;1,021;1,050;0,254;81,22;102,05;305,89
5,790;1,021;1,055;0,254;81,22;102,05;306,21
5,795;1,016;1,050;0,254;81,22;101,56;305,89
5,800;1,021;1,045;0,254;81,22;102,05;305,58
5,805;1,021;1,050;0,254;81,22;102,05;305,89
5,810;1,025;1,045;0,249;81,07;102,54;305,58
5,815;1,021;1,045;0,249;81,07;102,05;305,58
5,820;1,016;1,045;0,249;81,07;101,56;305,58
5,825;1,011;1,045;0,254;81,22;101,07;305,58
5,830;1,021;1,045;0,249;81,07;102,05;305,58
5,835;1,021;1,045;0,254;81,22;102,05;305,58
5,840;1,021;1,045;0,249;81,07;102,05;305,58
5,845;1,016;1,045;0,254;81,22;101,56;305,58
5,850;1,021;1,040;0,249;81,07;102,05;305,26
5,855;1,021;1,045;0,254;81,22;102,05;305,58
5,860;1,021;1,040;0,254;81,22;102,05;305,26
5,865;1,021;1,040;0,249;81,07;102,05;305,26
5,870;1,016;1,045;0,254;81,22;101,56;305,58
5,875;1,025;1,040;0,254;81,22;102,54;305,26
5,880;1,021;1,040;0,254;81,22;102,05;305,26
5,885;1,021;1,040;0,254;81,22;102,05;305,26
5,890;1,021;1,040;0,249;81,07;102,05;305,26
5,895;1,021;1,040;0,254;81,22;102,05;305,26
5,900;1,021;1,035;0,254;81,22;102,05;304,94
5,905;1,021;1,040;0,254;81,22;102,05;305,26
5,910;1,021;1,040;0,254;81,22;102,05;305,26
5,915;1,021;1,035;0,254;81,22;102,05;304,94
5,920;1,021;1,040;0,254;81,22;102,05;305,26
5,925;1,021;1,040;0,254;81,22;102,05;305,26
5,930;1,021;1,035;0,249;81,07;102,05;304,94
5,935;1,016;1,035;0,254;81,22;101,56;304,94
5,940;1,021;1,035;0,249;81,07;102,05;304,94
5,945;1,021;1,040;0,254;81,22;102,05;305,26
5,950;1,021;1,035;0,249;81,07;102,05;304,94
5,955;1,021;1,035;0,254;81,22;102,05;304,94
5,960;1,016;1,030;0,254;81,22;101,56;304,62
5,965;1,021;1,035;0,254;81,22;102,05;304,94
5,970;1,021;1,035;0,254;81,22;102,05;304,94
5,975;1,016;1,035;0,249;81,07;101,56;304,94
5,980;1,016;1,030;0,249;81,07;101,56;304,62
5,985;1,021;1,035;0,254;81,22;102,05;304,94
5,990;1,021;1,030;0,249;81,07;102,05;304,62
5,995;1,021;1,030;0,264;81,53;102,05;304,62
6,000;1,016;1,030;0,254;81,22;101,56;304,62
6,005;1,021;1,030;0,249;81,07;102,05;304,62
6,010;1,021;1,030;0,254;81,22;102,05;304,62
6,015;1,021;1,030;0,254;81,22;102,05;304,62
6,020;1,016;1,030;0,249;81,07;101,56;304,62
6,025;1,016;1,030;0,254;81,22;101,56;304,62
6,030;1,021;1,030;0,254;81,22;102,05;304,62
6,035;1,016;1,030;0,249;81,07;101,56;304,62
6,040;1,016;1,025;0,254;81,22;101,56;304,30
6,045;1,021;1,030;0,254;81,22;102,05;304,62
6,050;1,021;1,025;0,254;81,22;102,05;304,30
6,055;1,016;1,025;0,249;81,07;101,56;304,30
6,060;1,021;1,025;0,254;81,22;102,05;304,30
6,065;1,016;1,025;0,254;81,22;101,56;304,30
6,070;1,021;1,025;0,249;81,07;102,05;304,30
6,075;1,021;1,021;0,254;81,22;102,05;303,99
6,080;1,021;1,025;0,249;81,07;102,05;304,30
6,085;1,021;1,016;0,249;81,07;102,05;303,67
6,090;1,016;1,025;0,254;81,22;101,56;304,30
6,095;1,016;1,025;0,254;81,22;101,56;304,30
6,100;1,016;1,025;0,254;81,22;101,56;304,30
6,105;1,016;1,021;0,254;81,22;101,56;303,99
6,110;1,021;1,021;0,254;81,22;102,05;303,99
6,115;1,016;1,025;0,254;81,22;101,56;304,30
6,120;1,021;1,021;0,249;81,07;102,05;303,99
6,125;1,021;1,025;0,259;81,37;102,05;304,30
6,130;1,016;1,021;0,254;81,22;101,56;303,99
6,135;1,021;1,021;0,244;80,92;102,05;303,99
6,140;1,016;1,021;0,264;81,53;101,56;303,99
6,145;1,021;1,021;0,234;80,61;102,05;303,99
6,150;1,021;1,021;0,234;80,61;102,05;303,99
6,155;1,016;1,021;0,244;80,92;101,56;303,99
6,160;1,016;1,021;0,254;81,22;101,56;303,99
6,165;1,016;1,021;0,259;81,37;101,56;303,99
6,170;1,021;1,016;0,254;81,22;102,05;303,67
6,175;1,016;1,021;0,254;81,22;101,56;303,99
6,180;1,016;1,021;0,254;81,22;101,56;303,99
6,185;1,021;1,021;0,244;80,92;102,05;303,99
6,190;1,016;1,016;0,254;81,22;101,56;303,67
6,195;1,021;1,016;0,249;81,07;102,05;303,67
6,200;1,016;1,016;0,254;81,22;101,56;303,67
6,205;1,016;1,016;0,249;81,07;101,56;303,67
6,210;1,016;1,021;0,249;81,07;101,56;303,99
6,215;1,016;1,016;0,254;81,22;101,56;303,67
6,220;1,016;1,016;0,254;81,22;101,56;303,67
6,225;1,016;1,016;0,249;81,07;101,56;303,67
6,230;1,016;1,016;0,254;81,22;101,56;303,67
6,235;1,016;1,016;0,254;81,22;101,56;303,67
6,240;1,016;1,016;0,254;81,22;101,56;303,67
6,245;1,016;1,016;0,249;81,07;101,56;303,67
6,250;1,016;1,016;0,254;81,22;101,56;303,67
6,255;1,016;1,016;0,254;81,22;101,56;303,67
6,260;1,021;1,016;0,249;81,07;102,05;303,67
6,265;1,016;1,021;0,254;81,22;101,56;303,99
6,270;1,016;1,011;0,249;81,07;101,56;303,35
6,275;1,016;1,016;0,254;81,22;101,56;303,67
6,280;1,016;1,016;0,254;81,22;101,56;303,67
6,285;1,021;1,016;0,249;81,07;102,05;303,67
6,290;1,016;1,016;0,254;81,22;101,56;303,67
6,295;1,025;1,016;0,254;81,22;102,54;303,67
6,300;1,016;1,016;0,254;81,22;101,56;303,67
6,305;1,016;1,011;0,254;81,22;101,56;303,35
6,310;1,016;1,011;0,249;81,07;101,56;303,35
6,315;1,016;1,011;0,254;81,22;101,56;303,35
6,320;1,016;1,011;0,254;81,22;101,56;303,35
6,325;1,016;1,011;0,254;81,22;101,56;303,35
6,330;1,016;1,011;0,254;81,22;101,56;303,35
6,335;1,016;1,006;0,249;81,07;101,56;303,03
6,340;1,016;1,006;0,254;81,22;101,56;303,03
6,345;1,016;1,011;0,254;81,22;101,56;303,35
6,350;1,016;1,011;0,249;81,07;101,56;303,35
6,355;1,016;1,006;0,254;81,22;101,56;303,03
6,360;1,016;1,006;0,254;81,22;101,56;303,03
6,365;1,016;1,006;0,254;81,22;101,56;303,03
6,370;1,016;1,006;0,254;81,22;101,56;303,03
6,375;1,016;1,006;0,249;81,07;101,56;303,03
6,380;1,016;1,006;0,254;81,22;101,56;303,03
6,385;1,016;1,006;0,254;81,22;101,56;303,03
6,390;1,016;1,006;0,249;81,07;101,56;303,03
6,395;1,016;1,006;0,254;81,22;101,56;303,03
6,400;1,016;1,006;0,249;81,07;101,56;303,03
6,405;1,016;1,006;0,254;81,22;101,56;303,03
6,410;1,016;1,006;0,254;81,22;101,56;303,03
6,415;1,016;1,006;0,249;81,07;101,56;303,03
6,420;1,016;1,001;0,254;81,22;101,56;302,71
6,425;1,016;1,001;0,249;81,07;101,56;302,71
6,430;1,016;1,006;0,254;81,22;101,56;303,03
6,435;1,016;1,006;0,254;81,22;101,56;303,03
6,440;1,016;1,006;0,249;81,07;101,56;303,03
6,445;1,016;1,001;0,254;81,22;101,56;302,71
6,450;1,016;1,001;0,249;81,07;101,56;302,71
6,455;1,016;1,001;0,249;81,07;101,56;302,71
6,460;1,016;1,001;0,254;81,22;101,56;302,71
6,465;1,016;1,001;0,264;81,53;101,56;302,71
6,470;1,016;1,001;0,254;81,22;101,56;302,71
6,475;1,016;1,001;0,249;81,07;101,56;302,71
6,480;1,016;1,001;0,249;81,07;101,56;302,71
6,485;1,016;1,001;0,254;81,22;101,56;302,71
6,490;1,016;1,001;0,254;81,22;101,56;302,71
6,495;1,016;1,001;0,249;81,07;101,56;302,71
6,500;1,016;1,001;0,254;81,22;101,56;302,71
6,505;1,016;1,001;0,254;81,22;101,56;302,71
6,510;1,016;1,001;0,254;81,22;101,56;302,71
6,515;1,016;1,001;0,249;81,07;101,56;302,71
6,520;1,016;1,001;0,249;81,07;101,56;302,71
6,525;1,016;1,001;0,249;81,07;101,56;302,71
6,530;1,016;1,001;0,249;81,07;101,56;302,71
6,535;1,016;1,001;0,254;81,22;101,56;302,71
6,540;1,016;0,996;0,254;81,22;101,56;302,40
6,545;1,016;1,001;0,249;81,07;101,56;302,71
6,550;1,016;1,001;0,254;81,22;101,56;302,71
6,555;1,016;0,996;0,254;81,22;101,56;302,40
6,560;1,016;1,001;0,254;81,22;101,56;302,71
6,565;1,016;0,996;0,254;81,22;101,56;302,40
6,570;1,016;0,996;0,254;81,22;101,56;302,40
6,575;1,016;0,996;0,234;80,61;101,56;302,40
6,580;1,016;0,996;0,254;81,22;101,56;302,40
6,585;1,016;0,996;0,249;81,07;101,56;302,40
6,590;1,016;0,996;0,254;81,22;101,56;302,40
6,595;1,016;0,996;0,254;81,22;101,56;302,40
6,600;1,016;0,996;0,254;81,22;101,56;302,40
6,605;1,016;0,996;0,254;81,22;101,56;302,40
6,610;1,016;0,996;0,249;81,07;101,56;302,40
6,615;1,016;0,996;0,254;81,22;101,56;302,40
6,620;1,016;0,996;0,254;81,22;101,56;302,40
6,625;1,016;0,996;0,249;81,07;101,56;302,40
6,630;1,021;0,996;0,254;81,22;102,05;302,40
6,635;1,016;0,996;0,254;81,22;101,56;302,40
6,640;1,016;0,996;0,254;81,22;101,56;302,40
6,645;1,016;0,991;0,244;80,92;101,56;302,08
6,650;1,016;0,996;0,254;81,22;101,56;302,40
6,655;1,025;0,996;0,254;81,22;102,54;302,40
6,660;1,016;0,996;0,249;81,07;101,56;302,40
6,665;1,016;0,996;0,249;81,07;101,56;302,40
6,670;1,016;0,991;0,249;81,07;101,56;302,08
6,675;1,016;0,991;0,254;81,22;101,56;302,08
6,680;1,016;0,996;0,254;81,22;101,56;302,40
6,685;1,016;0,996;0,254;81,22;101,56;302,40
6,690;1,016;0,996;0,254;81,22;101,56;302,40
6,695;1,016;1,006;0,249;81,07;101,56;303,03
6,700;1,016;0,991;0,254;81,22;101,56;302,08
6,705;1,016;0,991;0,249;81,07;101,56;302,08
6,710;1,016;0,986;0,254;81,22;101,56;301,76
6,715;1,016;0,991;0,254;81,22;101,56;302,08
6,720;1,016;0,991;0,254;81,22;101,56;302,08
6,725;1,016;0,991;0,254;81,22;101,56;302,08
6,730;1,016;1,001;0,254;81,22;101,56;302,71
6,735;1,016;0,991;0,249;81,07;101,56;302,08
6,740;1,016;0,996;0,254;81,22;101,56;302,40
6,745;1,016;0,991;0,234;80,61;101,56;302,08
6,750;1,016;0,991;0,254;81,22;101,56;302,08
6,755;1,016;0,991;0,249;81,07;101,56;302,08
6,760;1,016;0,991;0,234;80,61;101,56;302,08
6,765;1,016;0,991;0,254;81,22;101,56;302,08
6,770;1,016;0,991;0,254;81,22;101,56;302,08
6,775;1,016;0,996;0,249;81,07;101,56;302,40
6,780;1,016;0,991;0,254;81,22;101,56;302,08
6,785;1,016;0,991;0,254;81,22;101,56;302,08
6,790;1,016;0,986;0,254;81,22;101,56;301,76
6,795;1,016;0,991;0,254;81,22;101,56;302,08
6,800;1,016;0,991;0,254;81,22;101,56;302,08
6,805;1,016;0,991;0,249;81,07;101,56;302,08
6,810;1,016;0,986;0,249;81,07;101,56;301,76
6,815;1,016;0,986;0,254;81,22;101,56;301,76
6,820;1,016;0,986;0,254;81,22;101,56;301,76
6,825;1,016;0,986;0,249;81,07;101,56;301,76
6,830;1,016;0,991;0,249;81,07;101,56;302,08
6,835;1,016;0,991;0,254;81,22;101,56;302,08
6,840;1,016;0,991;0,254;81,22;101,56;302,08
6,845;1,016;0,986;0,254;81,22;101,56;301,76
6,850;1,016;0,986;0,249;81,07;101,56;301,76
6,855;1,016;0,991;0,254;81,22;101,56;302,08
6,860;1,016;0,986;0,249;81,07;101,56;301,76
6,865;1,016;0,986;0,249;81,07;101,56;301,76
6,870;1,016;0,986;0,254;81,22;101,56;301,76
6,875;1,016;0,986;0,254;81,22;101,56;301,76
6,880;1,016;0,991;0,254;81,22;101,56;302,08
6,885;1,016;0,986;0,273;81,83;101,56;301,76
6,890;1,016;0,986;0,249;81,07;101,56;301,76
6,895;1,016;0,986;0,254;81,22;101,56;301,76
6,900;1,016;0,986;0,254;81,22;101,56;301,76
6,905;1,016;0,986;0,249;81,07;101,56;301,76
6,910;1,016;0,991;0,254;81,22;101,56;302,08
6,915;1,016;0,986;0,249;81,07;101,56;301,76
6,920;1,016;0,986;0,254;81,22;101,56;301,76
6,925;1,016;0,991;0,249;81,07;101,56;302,08
6,930;1,016;0,986;0,254;81,22;101,56;301,76
6,935;1,016;0,986;0,254;81,22;101,56;301,76
6,940;1,016;0,986;0,254;81,22;101,56;301,76
6,945;1,016;0,986;0,249;81,07;101,56;301,76
6,950;1,016;0,986;0,254;81,22;101,56;301,76
6,955;1,016;0,986;0,239;80,76;101,56;301,76
6,960;1,016;0,986;0,254;81,22;101,56;301,76
6,965;1,011;0,986;0,254;81,22;101,07;301,76
6,970;1,016;0,986;0,254;81,22;101,56;301,76
6,975;1,016;0,986;0,254;81,22;101,56;301,76
6,980;1,016;0,981;0,249;81,07;101,56;301,44
6,985;1,016;0,986;0,249;81,07;101,56;301,76
6,990;1,016;0,986;0,254;81,22;101,56;301,76
6,995;1,016;0,986;0,254;81,22;101,56;301,76
7,000;1,016;0,986;0,249;81,07;101,56;301,76
7,005;1,016;0,981;0,249;81,07;101,56;301,44
7,010;1,016;0,981;0,254;81,22;101,56;301,44
7,015;1,016;0,986;0,254;81,22;101,56;301,76
7,020;1,016;0,981;0,249;81,07;101,56;301,44
7,025;1,011;0,986;0,254;81,22;101,07;301,76
7,030;1,016;0,981;0,254;81,22;101,56;301,44
7,035;1,016;0,986;0,249;81,07;101,56;301,76
7,040;1,011;0,981;0,254;81,22;101,07;301,44
7,045;1,016;0,981;0,254;81,22;101,56;301,44
7,050;1,016;0,981;0,254;81,22;101,56;301,44
7,055;1,016;0,981;0,254;81,22;101,56;301,44
7,060;1,016;0,981;0,249;81,07;101,56;301,44
7,065;1,001;0,986;0,254;81,22;100,10;301,76
7,070;1,016;0,981;0,249;81,07;101,56;301,44
7,075;1,016;0,981;0,254;81,22;101,56;301,44
7,080;1,011;0,981;0,254;81,22;101,07;301,44
7,085;1,016;0,981;0,249;81,07;101,56;301,44
7,090;1,016;0,981;0,254;81,22;101,56;301,44
7,095;1,016;0,981;0,254;81,22;101,56;301,44
7,100;1,016;0,981;0,254;81,22;101,56;301,44
7,105;1,011;0,981;0,254;81,22;101,07;301,44
7,110;1,016;0,981;0,249;81,07;101,56;301,44
7,115;1,016;0,986;0,249;81,07;101,56;301,76
7,120;1,016;0,981;0,254;81,22;101,56;301,44
7,125;1,016;0,981;0,254;81,22;101,56;301,44
7,130;1,011;0,981;0,254;81,22;101,07;301,44
7,135;1,016;0,981;0,249;81,07;101,56;301,44
7,140;1,016;0,981;0,254;81,22;101,56;301,44
7,145;1,016;0,981;0,254;81,22;101,56;301,44
7,150;1,016;0,981;0,254;81,22;101,56;301,44
7,155;1,016;0,981;0,249;81,07;101,56;301,44
7,160;1,016;0,981;0,249;81,07;101,56;301,44
7,165;1,016;0,981;0,254;81,22;101,56;301,44
7,170;1,016;0,981;0,254;81,22;101,56;301,44
7,175;1,016;0,981;0,249;81,07;101,56;301,44
7,180;1,011;0,981;0,254;81,22;101,07;301,44
7,185;1,016;0,981;0,254;81,22;101,56;301,44
7,190;1,016;0,981;0,254;81,22;101,56;301,44
7,195;1,016;0,981;0,249;81,07;101,56;301,44
7,200;1,016;0,981;0,249;81,07;101,56;301,44
7,205;1,016;0,981;0,254;81,22;101,56;301,44
7,210;1,016;0,981;0,254;81,22;101,56;301,44
7,215;1,016;0,981;0,254;81,22;101,56;301,44
7,220;1,016;0,981;0,254;81,22;101,56;301,44
7,225;1,016;0,981;0,254;81,22;101,56;301,44
7,230;1,006;0,981;0,254;81,22;100,59;301,44
7,235;1,016;0,977;0,254;81,22;101,56;301,12
7,240;1,006;0,981;0,254;81,22;100,59;301,44
7,245;1,006;0,981;0,254;81,22;100,59;301,44
7,250;1,016;0,977;0,249;81,07;101,56;301,12
7,255;1,011;0,981;0,249;81,07;101,07;301,44
7,260;1,016;0,981;0,254;81,22;101,56;301,44
7,265;1,006;0,981;0,249;81,07;100,59;301,44
7,270;1,011;0,981;0,254;81,22;101,07;301,44
7,275;1,016;0,981;0,249;81,07;101,56;301,44
7,280;1,016;0,981;0,254;81,22;101,56;301,44
7,285;1,011;0,981;0,254;81,22;101,07;301,44
7,290;1,016;0,977;0,249;81,07;101,56;301,12
7,295;1,011;0,986;0,254;81,22;101,07;301,76
7,300;1,016;0,977;0,249;81,07;101,56;301,12
7,305;1,016;0,977;0,254;81,22;101,56;301,12
7,310;1,006;0,981;0,254;81,22;100,59;301,44
7,315;1,016;0,977;0,249;81,07;101,56;301,12
7,320;1,016;0,967;0,254;81,22;101,56;300,49
