Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,850;1,221;0,962;2,983;166,38;122,07;300,17
4,855;1,221;0,962;2,979;166,23;122,07;300,17
4,860;1,221;0,962;2,983;166,38;122,07;300,17
4,865;1,226;0,962;2,983;166,38;122,56;300,17
4,870;1,226;0,967;2,979;166,23;122,56;300,49
4,875;1,221;0,962;2,979;166,23;122,07;300,17
4,880;1,226;0,977;2,979;166,23;122,56;301,12
4,885;1,221;0,962;2,979;166,23;122,07;300,17
4,890;1,226;0,962;2,979;166,23;122,56;300,17
4,895;1,226;0,962;2,983;166,38;122,56;300,17
4,900;1,221;0,962;2,979;166,23;122,07;300,17
4,905;1,221;0,962;2,979;166,23;122,07;300,17
4,910;1,221;0,962;2,993;166,69;122,07;300,17
4,915;1,221;0,962;2,979;166,23;122,07;300,17
4,920;1,221;0,962;3,008;167,14;122,07;300,17
4,925;1,221;0,962;2,983;166,38;122,07;300,17
4,930;1,226;0,962;2,979;166,23;122,56;300,17
4,935;1,221;0,962;2,983;166,38;122,07;300,17
4,940;1,221;0,962;2,983;166,38;122,07;300,17
4,945;1,221;0,962;2,979;166,23;122,07;300,17
4,950;1,221;0,962;2,979;166,23;122,07;300,17
4,955;1,226;0,962;2,979;166,23;122,56;300,17
4,960;1,216;0,962;2,983;166,38;121,58;300,17
4,965;1,221;0,962;2,979;166,23;122,07;300,17
4,970;1,221;0,962;2,979;166,23;122,07;300,17
4,975;1,226;0,962;2,979;166,23;122,56;300,17
4,980;1,226;0,947;2,979;166,23;122,56;299,21
4,985;1,221;0,962;2,983;166,38;122,07;300,17
4,990;1,226;0,967;2,979;166,23;122,56;300,49
4,995;1,221;0,962;2,983;166,38;122,07;300,17
5,000;1,226;0,962;2,979;166,23;122,56;300,17
5,005;1,226;0,962;2,983;166,38;122,56;300,17
5,010;1,221;0,962;2,979;166,23;122,07;300,17
