Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,830;1,167;0,977;3,662;187,56;116,70;301,12
4,835;1,167;0,977;3,662;187,56;116,70;301,12
4,840;1,167;0,977;3,662;187,56;116,70;301,12
4,845;1,167;0,977;3,662;187,56;116,70;301,12
4,850;1,172;0,977;3,662;187,56;117,19;301,12
4,855;1,167;0,977;3,657;187,41;116,70;301,12
4,860;1,167;0,977;3,657;187,41;116,70;301,12
4,865;1,162;0,977;3,657;187,41;116,21;301,12
4,870;1,167;0,977;3,657;187,41;116,70;301,12
4,875;1,162;0,977;3,657;187,41;116,21;301,12
4,880;1,167;0,977;3,657;187,41;116,70;301,12
4,885;1,167;0,977;3,662;187,56;116,70;301,12
4,890;1,167;0,972;3,662;187,56;116,70;300,80
4,895;1,167;0,977;3,657;187,41;116,70;301,12
4,900;1,162;0,977;3,657;187,41;116,21;301,12
4,905;1,167;0,977;3,662;187,56;116,70;301,12
4,910;1,157;0,977;3,657;187,41;115,72;301,12
4,915;1,167;0,972;3,662;187,56;116,70;300,80
4,920;1,162;0,977;3,667;187,71;116,21;301,12
4,925;1,167;0,977;3,657;187,41;116,70;301,12
4,930;1,167;0,977;3,647;187,10;116,70;301,12
4,935;1,167;0,977;3,662;187,56;116,70;301,12
4,940;1,167;0,972;3,662;187,56;116,70;300,80
4,945;1,162;0,977;3,657;187,41;116,21;301,12
4,950;1,167;0,977;3,662;187,56;116,70;301,12
4,955;1,162;0,977;3,662;187,56;116,21;301,12
4,960;1,167;0,977;3,662;187,56;116,70;301,12
4,965;1,167;0,967;3,657;187,41;116,70;300,49
4,970;1,162;0,977;3,662;187,56;116,21;301,12
4,975;1,167;0,977;3,662;187,56;116,70;301,12
4,980;1,162;0,977;3,662;187,56;116,21;301,12
4,985;1,167;0,977;3,662;187,56;116,70;301,12
4,990;1,162;0,967;3,662;187,56;116,21;300,49
4,995;1,167;0,977;3,662;187,56;116,70;301,12
5,000;1,162;0,972;3,662;187,56;116,21;300,80
5,005;1,167;0,977;3,657;187,41;116,70;301,12
5,010;1,167;0,977;3,657;187,41;116,70;301,12
5,015;1,167;0,977;3,677;188,01;116,70;301,12
5,020;1,167;0,977;3,657;187,41;116,70;301,12
5,025;1,162;0,977;3,657;187,41;116,21;301,12
5,030;1,167;0,977;3,643;186,95;116,70;301,12
5,035;1,162;0,977;3,662;187,56;116,21;301,12
5,040;1,167;0,977;3,657;187,41;116,70;301,12
5,045;1,167;0,977;3,662;187,56;116,70;301,12
5,050;1,172;0,977;3,662;187,56;117,19;301,12
5,055;1,167;0,977;3,657;187,41;116,70;301,12
5,060;1,162;0,977;3,662;187,56;116,21;301,12
5,065;1,167;0,977;3,657;187,41;116,70;301,12
5,070;1,162;0,977;3,662;187,56;116,21;301,12
5,075;1,167;0,977;3,662;187,56;116,70;301,12
5,080;1,162;0,977;3,657;187,41;116,21;301,12
5,085;1,167;0,977;3,662;187,56;116,70;301,12
5,090;1,167;0,977;3,662;187,56;116,70;301,12
5,095;1,167;0,977;3,662;187,56;116,70;301,12
5,100;1,167;0,977;3,657;187,41;116,70;301,12
5,105;1,162;0,977;3,662;187,56;116,21;301,12
5,110;1,167;0,977;3,657;187,41;116,70;301,12
5,115;1,162;0,977;3,662;187,56;116,21;301,12
5,120;1,162;0,977;3,657;187,41;116,21;301,12
5,125;1,167;0,977;3,662;187,56;116,70;301,12
5,130;1,162;0,977;3,662;187,56;116,21;301,12
5,135;1,167;0,977;3,662;187,56;116,70;301,12
5,140;1,162;0,977;3,662;187,56;116,21;301,12
5,145;1,167;0,977;3,657;187,41;116,70;301,12
5,150;1,162;0,977;3,657;187,41;116,21;301,12
5,155;1,167;0,977;3,657;187,41;116,70;301,12
5,160;1,167;0,977;3,662;187,56;116,70;301,12
5,165;1,167;0,977;3,662;187,56;116,70;301,12
5,170;1,167;0,977;3,657;187,41;116,70;301,12
5,175;1,162;0,977;3,657;187,41;116,21;301,12
5,180;1,162;0,977;3,657;187,41;116,21;301,12
5,185;1,162;0,977;3,662;187,56;116,21;301,12
5,190;1,162;0,977;3,657;187,41;116,21;301,12
5,195;1,162;0,977;3,662;187,56;116,21;301,12
5,200;1,167;0,977;3,662;187,56;116,70;301,12
5,205;1,167;0,977;3,662;187,56;116,70;301,12
5,210;1,162;0,977;3,662;187,56;116,21;301,12
5,215;1,167;0,977;3,657;187,41;116,70;301,12
5,220;1,162;0,977;3,662;187,56;116,21;301,12
5,225;1,167;0,977;3,657;187,41;116,70;301,12
5,230;1,162;0,977;3,662;187,56;116,21;301,12
5,235;1,167;0,977;3,662;187,56;116,70;301,12
5,240;1,162;0,977;3,662;187,56;116,21;301,12
5,245;1,167;0,977;3,662;187,56;116,70;301,12
5,250;1,167;0,977;3,662;187,56;116,70;301,12
5,255;1,167;0,977;3,662;187,56;116,70;301,12
5,260;1,167;0,977;3,657;187,41;116,70;301,12
5,265;1,162;0,977;3,657;187,41;116,21;301,12
5,270;1,162;0,977;3,657;187,41;116,21;301,12
5,275;1,162;0,977;3,662;187,56;116,21;301,12
5,280;1,167;0,977;3,657;187,41;116,70;301,12
5,285;1,167;0,977;3,662;187,56;116,70;301,12
5,290;1,167;0,977;3,662;187,56;116,70;301,12
5,295;1,162;0,977;3,657;187,41;116,21;301,12
5,300;1,162;0,977;3,662;187,56;116,21;301,12
5,305;1,167;0,977;3,657;187,41;116,70;301,12
5,310;1,162;0,977;3,662;187,56;116,21;301,12
5,315;1,167;0,977;3,657;187,41;116,70;301,12
5,320;1,167;0,977;3,643;186,95;116,70;301,12
5,325;1,162;0,977;3,657;187,41;116,21;301,12
5,330;1,167;0,977;3,657;187,41;116,70;301,12
5,335;1,162;0,977;3,662;187,56;116,21;301,12
5,340;1,167;0,977;3,657;187,41;116,70;301,12
5,345;1,162;0,981;3,662;187,56;116,21;301,44
5,350;1,162;0,977;3,657;187,41;116,21;301,12
5,355;1,162;0,977;3,662;187,56;116,21;301,12
5,360;1,162;0,977;3,662;187,56;116,21;301,12
5,365;1,167;0,981;3,662;187,56;116,70;301,44
5,370;1,162;0,977;3,662;187,56;116,21;301,12
5,375;1,167;0,981;3,657;187,41;116,70;301,44
5,380;1,162;0,977;3,662;187,56;116,21;301,12
5,385;1,162;0,977;3,657;187,41;116,21;301,12
5,390;1,162;0,981;3,662;187,56;116,21;301,44
5,395;1,167;0,977;3,657;187,41;116,70;301,12
5,400;1,167;0,981;3,657;187,41;116,70;301,44
5,405;1,162;0,981;3,657;187,41;116,21;301,44
5,410;1,167;0,977;3,657;187,41;116,70;301,12
5,415;1,162;0,977;3,657;187,41;116,21;301,12
5,420;1,167;0,981;3,657;187,41;116,70;301,44
5,425;1,162;0,977;3,662;187,56;116,21;301,12
5,430;1,162;0,977;3,662;187,56;116,21;301,12
5,435;1,167;0,981;3,662;187,56;116,70;301,44
5,440;1,167;0,977;3,672;187,86;116,70;301,12
5,445;1,162;0,981;3,657;187,41;116,21;301,44
5,450;1,162;0,981;3,657;187,41;116,21;301,44
5,455;1,162;0,977;3,657;187,41;116,21;301,12
5,460;1,162;0,977;3,662;187,56;116,21;301,12
5,465;1,162;0,977;3,662;187,56;116,21;301,12
5,470;1,162;0,981;3,662;187,56;116,21;301,44
5,475;1,167;0,977;3,662;187,56;116,70;301,12
5,480;1,167;0,981;3,657;187,41;116,70;301,44
5,485;1,162;0,977;3,662;187,56;116,21;301,12
5,490;1,167;0,967;3,662;187,56;116,70;300,49
5,495;1,162;0,981;3,662;187,56;116,21;301,44
5,500;1,162;0,977;3,657;187,41;116,21;301,12
5,505;1,162;0,981;3,662;187,56;116,21;301,44
5,510;1,157;0,977;3,657;187,41;115,72;301,12
5,515;1,162;0,977;3,657;187,41;116,21;301,12
5,520;1,157;0,981;3,657;187,41;115,72;301,44
5,525;1,162;0,981;3,657;187,41;116,21;301,44
5,530;1,162;0,981;3,657;187,41;116,21;301,44
5,535;1,167;0,977;3,657;187,41;116,70;301,12
5,540;1,162;0,977;3,662;187,56;116,21;301,12
5,545;1,172;0,977;3,657;187,41;117,19;301,12
5,550;1,167;0,977;3,662;187,56;116,70;301,12
5,555;1,167;0,981;3,662;187,56;116,70;301,44
5,560;1,162;0,981;3,662;187,56;116,21;301,44
5,565;1,162;0,981;3,662;187,56;116,21;301,44
5,570;1,167;0,986;3,657;187,41;116,70;301,76
5,575;1,162;0,977;3,662;187,56;116,21;301,12
5,580;1,162;0,981;3,657;187,41;116,21;301,44
5,585;1,167;0,977;3,662;187,56;116,70;301,12
5,590;1,162;0,977;3,662;187,56;116,21;301,12
5,595;1,167;0,977;3,657;187,41;116,70;301,12
5,600;1,162;0,977;3,662;187,56;116,21;301,12
5,605;1,167;0,981;3,652;187,25;116,70;301,44
5,610;1,172;0,981;3,662;187,56;117,19;301,44
5,615;1,162;0,977;3,647;187,10;116,21;301,12
5,620;1,162;0,977;3,657;187,41;116,21;301,12
5,625;1,162;0,981;3,652;187,25;116,21;301,44
5,630;1,162;0,991;3,657;187,41;116,21;302,08
5,635;1,162;0,981;3,657;187,41;116,21;301,44
5,640;1,162;0,977;3,657;187,41;116,21;301,12
5,645;1,162;0,981;3,662;187,56;116,21;301,44
5,650;1,162;0,981;3,682;188,17;116,21;301,44
5,655;1,162;0,981;3,657;187,41;116,21;301,44
5,660;1,167;0,981;3,662;187,56;116,70;301,44
5,665;1,162;0,981;3,662;187,56;116,21;301,44
5,670;1,162;0,967;3,657;187,41;116,21;300,49
5,675;1,167;0,977;3,662;187,56;116,70;301,12
5,680;1,162;0,977;3,662;187,56;116,21;301,12
5,685;1,162;0,977;3,657;187,41;116,21;301,12
5,690;1,162;0,977;3,662;187,56;116,21;301,12
5,695;1,162;0,981;3,657;187,41;116,21;301,44
5,700;1,162;0,977;3,657;187,41;116,21;301,12
5,705;1,167;0,981;3,657;187,41;116,70;301,44
5,710;1,157;0,981;3,662;187,56;115,72;301,44
5,715;1,162;0,981;3,662;187,56;116,21;301,44
5,720;1,167;0,977;3,662;187,56;116,70;301,12
5,725;1,157;0,977;3,657;187,41;115,72;301,12
5,730;1,167;0,981;3,657;187,41;116,70;301,44
5,735;1,162;0,981;3,662;187,56;116,21;301,44
5,740;1,162;0,977;3,662;187,56;116,21;301,12
5,745;1,162;0,977;3,657;187,41;116,21;301,12
5,750;1,162;0,977;3,662;187,56;116,21;301,12
5,755;1,162;0,981;3,662;187,56;116,21;301,44
5,760;1,162;0,981;3,657;187,41;116,21;301,44
5,765;1,167;0,981;3,662;187,56;116,70;301,44
5,770;1,162;0,977;3,662;187,56;116,21;301,12
5,775;1,162;0,977;3,657;187,41;116,21;301,12
5,780;1,162;0,981;3,647;187,10;116,21;301,44
5,785;1,162;0,977;3,662;187,56;116,21;301,12
5,790;1,162;0,977;3,662;187,56;116,21;301,12
5,795;1,162;0,977;3,662;187,56;116,21;301,12
5,800;1,162;0,981;3,662;187,56;116,21;301,44
5,805;1,162;0,977;3,662;187,56;116,21;301,12
5,810;1,167;0,981;3,662;187,56;116,70;301,44
5,815;1,162;0,977;3,657;187,41;116,21;301,12
5,820;1,162;0,977;3,657;187,41;116,21;301,12
5,825;1,162;0,981;3,657;187,41;116,21;301,44
5,830;1,162;0,977;3,662;187,56;116,21;301,12
5,835;1,162;0,981;3,662;187,56;116,21;301,44
5,840;1,162;0,981;3,657;187,41;116,21;301,44
5,845;1,162;0,977;3,662;187,56;116,21;301,12
5,850;1,162;0,977;3,657;187,41;116,21;301,12
5,855;1,162;0,981;3,662;187,56;116,21;301,44
5,860;1,162;0,977;3,662;187,56;116,21;301,12
5,865;1,162;0,977;3,657;187,41;116,21;301,12
5,870;1,162;0,977;3,662;187,56;116,21;301,12
5,875;1,162;0,977;3,662;187,56;116,21;301,12
5,880;1,162;0,977;3,662;187,56;116,21;301,12
5,885;1,162;0,977;3,662;187,56;116,21;301,12
5,890;1,162;0,977;3,662;187,56;116,21;301,12
5,895;1,162;0,977;3,662;187,56;116,21;301,12
5,900;1,162;0,977;3,657;187,41;116,21;301,12
5,905;1,162;0,977;3,662;187,56;116,21;301,12
5,910;1,162;0,981;3,657;187,41;116,21;301,44
5,915;1,162;0,981;3,662;187,56;116,21;301,44
5,920;1,162;0,977;3,657;187,41;116,21;301,12
5,925;1,162;0,977;3,662;187,56;116,21;301,12
5,930;1,162;0,977;3,657;187,41;116,21;301,12
5,935;1,162;0,977;3,662;187,56;116,21;301,12
5,940;1,162;0,981;3,662;187,56;116,21;301,44
5,945;1,162;0,981;3,662;187,56;116,21;301,44
5,950;1,162;0,977;3,657;187,41;116,21;301,12
5,955;1,162;0,977;3,657;187,41;116,21;301,12
5,960;1,162;0,977;3,662;187,56;116,21;301,12
5,965;1,167;0,977;3,657;187,41;116,70;301,12
5,970;1,162;0,977;3,657;187,41;116,21;301,12
5,975;1,162;0,977;3,662;187,56;116,21;301,12
5,980;1,162;0,977;3,652;187,25;116,21;301,12
5,985;1,162;0,977;3,657;187,41;116,21;301,12
5,990;1,162;0,977;3,657;187,41;116,21;301,12
5,995;1,162;0,977;3,657;187,41;116,21;301,12
6,000;1,167;0,977;3,662;187,56;116,70;301,12
6,005;1,162;0,981;3,662;187,56;116,21;301,44
6,010;1,162;0,977;3,657;187,41;116,21;301,12
6,015;1,162;0,981;3,662;187,56;116,21;301,44
6,020;1,167;0,977;3,662;187,56;116,70;301,12
6,025;1,162;0,977;3,657;187,41;116,21;301,12
6,030;1,162;0,977;3,662;187,56;116,21;301,12
6,035;1,162;0,977;3,657;187,41;116,21;301,12
6,040;1,157;0,977;3,662;187,56;115,72;301,12
6,045;1,162;0,977;3,657;187,41;116,21;301,12
6,050;1,162;0,981;3,662;187,56;116,21;301,44
6,055;1,162;0,977;3,662;187,56;116,21;301,12
6,060;1,162;0,977;3,672;187,86;116,21;301,12
6,065;1,167;0,977;3,657;187,41;116,70;301,12
6,070;1,167;0,977;3,662;187,56;116,70;301,12
6,075;1,162;0,977;3,662;187,56;116,21;301,12
6,080;1,162;0,977;3,662;187,56;116,21;301,12
6,085;1,162;0,977;3,662;187,56;116,21;301,12
6,090;1,162;0,977;3,657;187,41;116,21;301,12
6,095;1,162;0,977;3,662;187,56;116,21;301,12
6,100;1,162;0,977;3,657;187,41;116,21;301,12
6,105;1,162;0,977;3,662;187,56;116,21;301,12
6,110;1,167;0,977;3,657;187,41;116,70;301,12
6,115;1,162;0,977;3,662;187,56;116,21;301,12
6,120;1,157;0,977;3,662;187,56;115,72;301,12
6,125;1,162;0,977;3,662;187,56;116,21;301,12
6,130;1,162;0,977;3,662;187,56;116,21;301,12
6,135;1,162;0,977;3,662;187,56;116,21;301,12
6,140;1,157;0,977;3,662;187,56;115,72;301,12
6,145;1,162;0,977;3,662;187,56;116,21;301,12
6,150;1,162;0,977;3,652;187,25;116,21;301,12
6,155;1,162;0,977;3,662;187,56;116,21;301,12
6,160;1,167;0,977;3,662;187,56;116,70;301,12
6,165;1,162;0,977;3,657;187,41;116,21;301,12
6,170;1,162;0,981;3,662;187,56;116,21;301,44
6,175;1,162;0,977;3,657;187,41;116,21;301,12
6,180;1,162;0,977;3,657;187,41;116,21;301,12
6,185;1,162;0,967;3,662;187,56;116,21;300,49
6,190;1,162;0,967;3,657;187,41;116,21;300,49
6,195;1,162;0,977;3,657;187,41;116,21;301,12
6,200;1,162;0,977;3,662;187,56;116,21;301,12
6,205;1,162;0,977;3,657;187,41;116,21;301,12
6,210;1,162;0,977;3,662;187,56;116,21;301,12
6,215;1,162;0,977;3,667;187,71;116,21;301,12
6,220;1,157;0,977;3,662;187,56;115,72;301,12
6,225;1,162;0,977;3,643;186,95;116,21;301,12
6,230;1,157;0,981;3,657;187,41;115,72;301,44
6,235;1,162;0,977;3,662;187,56;116,21;301,12
6,240;1,162;0,977;3,657;187,41;116,21;301,12
6,245;1,162;0,977;3,662;187,56;116,21;301,12
6,250;1,162;0,977;3,647;187,10;116,21;301,12
6,255;1,162;0,977;3,657;187,41;116,21;301,12
6,260;1,162;0,977;3,652;187,25;116,21;301,12
6,265;1,157;0,977;3,657;187,41;115,72;301,12
6,270;1,167;0,962;3,662;187,56;116,70;300,17
6,275;1,162;0,977;3,662;187,56;116,21;301,12
6,280;1,162;0,977;3,662;187,56;116,21;301,12
6,285;1,162;0,977;3,662;187,56;116,21;301,12
6,290;1,162;0,977;3,657;187,41;116,21;301,12
6,295;1,162;0,977;3,657;187,41;116,21;301,12
6,300;1,162;0,977;3,657;187,41;116,21;301,12
6,305;1,162;0,977;3,657;187,41;116,21;301,12
6,310;1,162;0,977;3,662;187,56;116,21;301,12
6,315;1,162;0,977;3,657;187,41;116,21;301,12
6,320;1,157;0,977;3,662;187,56;115,72;301,12
6,325;1,162;0,977;3,662;187,56;116,21;301,12
6,330;1,162;0,977;3,662;187,56;116,21;301,12
6,335;1,167;0,977;3,657;187,41;116,70;301,12
6,340;1,162;0,977;3,657;187,41;116,21;301,12
6,345;1,162;0,977;3,662;187,56;116,21;301,12
6,350;1,162;0,977;3,662;187,56;116,21;301,12
6,355;1,162;0,977;3,662;187,56;116,21;301,12
6,360;1,162;0,977;3,657;187,41;116,21;301,12
6,365;1,157;0,977;3,662;187,56;115,72;301,12
6,370;1,162;0,977;3,657;187,41;116,21;301,12
6,375;1,162;0,977;3,662;187,56;116,21;301,12
6,380;1,162;0,977;3,657;187,41;116,21;301,12
6,385;1,162;0,977;3,657;187,41;116,21;301,12
6,390;1,162;0,977;3,662;187,56;116,21;301,12
6,395;1,162;0,977;3,662;187,56;116,21;301,12
6,400;1,162;0,977;3,662;187,56;116,21;301,12
6,405;1,162;0,977;3,662;187,56;116,21;301,12
6,410;1,157;0,977;3,662;187,56;115,72;301,12
6,415;1,162;0,977;3,662;187,56;116,21;301,12
6,420;1,162;0,977;3,662;187,56;116,21;301,12
6,425;1,162;0,977;3,662;187,56;116,21;301,12
6,430;1,162;0,977;3,662;187,56;116,21;301,12
6,435;1,162;0,977;3,657;187,41;116,21;301,12
6,440;1,162;0,977;3,657;187,41;116,21;301,12
6,445;1,162;0,977;3,657;187,41;116,21;301,12
6,450;1,162;0,977;3,662;187,56;116,21;301,12
6,455;1,157;0,972;3,657;187,41;115,72;300,80
6,460;1,162;0,977;3,657;187,41;116,21;301,12
6,465;1,157;0,977;3,662;187,56;115,72;301,12
6,470;1,162;0,977;3,662;187,56;116,21;301,12
6,475;1,162;0,977;3,662;187,56;116,21;301,12
6,480;1,162;0,977;3,662;187,56;116,21;301,12
6,485;1,162;0,977;3,657;187,41;116,21;301,12
6,490;1,162;0,977;3,662;187,56;116,21;301,12
6,495;1,162;0,977;3,657;187,41;116,21;301,12
6,500;1,162;0,977;3,662;187,56;116,21;301,12
6,505;1,162;0,977;3,657;187,41;116,21;301,12
6,510;1,162;0,977;3,662;187,56;116,21;301,12
6,515;1,162;0,972;3,657;187,41;116,21;300,80
6,520;1,157;0,977;3,657;187,41;115,72;301,12
6,525;1,162;0,977;3,662;187,56;116,21;301,12
6,530;1,162;0,977;3,638;186,80;116,21;301,12
6,535;1,162;0,977;3,657;187,41;116,21;301,12
6,540;1,162;0,977;3,657;187,41;116,21;301,12
6,545;1,157;0,977;3,662;187,56;115,72;301,12
6,550;1,162;0,977;3,662;187,56;116,21;301,12
6,555;1,162;0,977;3,662;187,56;116,21;301,12
6,560;1,162;0,972;3,662;187,56;116,21;300,80
6,565;1,162;0,977;3,662;187,56;116,21;301,12
6,570;1,162;0,972;3,662;187,56;116,21;300,80
6,575;1,162;0,977;3,662;187,56;116,21;301,12
6,580;1,162;0,972;3,657;187,41;116,21;300,80
6,585;1,162;0,977;3,657;187,41;116,21;301,12
6,590;1,157;0,977;3,662;187,56;115,72;301,12
6,595;1,162;0,972;3,657;187,41;116,21;300,80
6,600;1,162;0,972;3,667;187,71;116,21;300,80
6,605;1,162;0,977;3,657;187,41;116,21;301,12
6,610;1,162;0,977;3,662;187,56;116,21;301,12
6,615;1,162;0,972;3,657;187,41;116,21;300,80
6,620;1,167;0,977;3,662;187,56;116,70;301,12
6,625;1,157;0,972;3,657;187,41;115,72;300,80
6,630;1,162;0,977;3,657;187,41;116,21;301,12
6,635;1,157;0,972;3,662;187,56;115,72;300,80
6,640;1,162;0,977;3,657;187,41;116,21;301,12
6,645;1,162;0,977;3,657;187,41;116,21;301,12
6,650;1,162;0,967;3,657;187,41;116,21;300,49
6,655;1,162;0,977;3,662;187,56;116,21;301,12
6,660;1,162;0,967;3,662;187,56;116,21;300,49
6,665;1,162;0,972;3,662;187,56;116,21;300,80
6,670;1,162;0,977;3,662;187,56;116,21;301,12
6,675;1,162;0,972;3,657;187,41;116,21;300,80
6,680;1,157;0,972;3,662;187,56;115,72;300,80
6,685;1,162;0,972;3,657;187,41;116,21;300,80
6,690;1,157;0,967;3,662;187,56;115,72;300,49
6,695;1,162;0,972;3,657;187,41;116,21;300,80
6,700;1,162;0,972;3,662;187,56;116,21;300,80
6,705;1,162;0,967;3,662;187,56;116,21;300,49
6,710;1,162;0,972;3,662;187,56;116,21;300,80
6,715;1,157;0,972;3,662;187,56;115,72;300,80
6,720;1,162;0,972;3,657;187,41;116,21;300,80
6,725;1,157;0,977;3,657;187,41;115,72;301,12
6,730;1,167;0,967;3,662;187,56;116,70;300,49
6,735;1,162;0,972;3,662;187,56;116,21;300,80
6,740;1,167;0,972;3,662;187,56;116,70;300,80
6,745;1,167;0,972;3,662;187,56;116,70;300,80
6,750;1,157;0,967;3,672;187,86;115,72;300,49
6,755;1,162;0,972;3,657;187,41;116,21;300,80
6,760;1,157;0,977;3,662;187,56;115,72;301,12
6,765;1,162;0,967;3,657;187,41;116,21;300,49
6,770;1,162;0,972;3,662;187,56;116,21;300,80
6,775;1,162;0,967;3,662;187,56;116,21;300,49
6,780;1,162;0,967;3,657;187,41;116,21;300,49
6,785;1,162;0,972;3,657;187,41;116,21;300,80
6,790;1,162;0,977;3,662;187,56;116,21;301,12
6,795;1,157;0,967;3,662;187,56;115,72;300,49
6,800;1,162;0,967;3,657;187,41;116,21;300,49
6,805;1,157;0,967;3,657;187,41;115,72;300,49
6,810;1,162;0,967;3,657;187,41;116,21;300,49
6,815;1,162;0,972;3,662;187,56;116,21;300,80
6,820;1,162;0,967;3,657;187,41;116,21;300,49
6,825;1,162;0,967;3,657;187,41;116,21;300,49
6,830;1,162;0,967;3,672;187,86;116,21;300,49
6,835;1,162;0,972;3,672;187,86;116,21;300,80
6,840;1,157;0,967;3,662;187,56;115,72;300,49
6,845;1,162;0,967;3,682;188,17;116,21;300,49
6,850;1,157;0,967;3,677;188,01;115,72;300,49
6,855;1,162;0,967;3,657;187,41;116,21;300,49
6,860;1,162;0,967;3,672;187,86;116,21;300,49
6,865;1,162;0,967;3,657;187,41;116,21;300,49
6,870;1,162;0,967;3,657;187,41;116,21;300,49
6,875;1,162;0,967;3,657;187,41;116,21;300,49
6,880;1,162;0,967;3,662;187,56;116,21;300,49
6,885;1,157;0,967;3,662;187,56;115,72;300,49
6,890;1,162;0,967;3,652;187,25;116,21;300,49
6,895;1,162;0,967;3,657;187,41;116,21;300,49
6,900;1,162;0,967;3,662;187,56;116,21;300,49
6,905;1,157;0,967;3,662;187,56;115,72;300,49
6,910;1,162;0,967;3,662;187,56;116,21;300,49
6,915;1,162;0,967;3,662;187,56;116,21;300,49
6,920;1,162;0,967;3,662;187,56;116,21;300,49
6,925;1,162;0,967;3,657;187,41;116,21;300,49
6,930;1,157;0,967;3,662;187,56;115,72;300,49
6,935;1,162;0,967;3,657;187,41;116,21;300,49
6,940;1,162;0,972;3,662;187,56;116,21;300,80
6,945;1,162;0,967;3,657;187,41;116,21;300,49
6,950;1,162;0,967;3,657;187,41;116,21;300,49
6,955;1,162;0,967;3,657;187,41;116,21;300,49
6,960;1,162;0,967;3,662;187,56;116,21;300,49
6,965;1,157;0,967;3,657;187,41;115,72;300,49
6,970;1,162;0,967;3,657;187,41;116,21;300,49
6,975;1,162;0,967;3,662;187,56;116,21;300,49
6,980;1,162;0,967;3,657;187,41;116,21;300,49
6,985;1,162;0,967;3,662;187,56;116,21;300,49
6,990;1,162;0,967;3,662;187,56;116,21;300,49
6,995;1,162;0,967;3,657;187,41;116,21;300,49
7,000;1,162;0,962;3,662;187,56;116,21;300,17
7,005;1,162;0,967;3,657;187,41;116,21;300,49
7,010;1,157;0,967;3,662;187,56;115,72;300,49
7,015;1,162;0,967;3,657;187,41;116,21;300,49
7,020;1,162;0,967;3,662;187,56;116,21;300,49
7,025;1,162;0,967;3,662;187,56;116,21;300,49
7,030;1,162;0,967;3,662;187,56;116,21;300,49
7,035;1,162;0,967;3,662;187,56;116,21;300,49
7,040;1,162;0,967;3,662;187,56;116,21;300,49
7,045;1,162;0,967;3,662;187,56;116,21;300,49
7,050;1,162;0,967;3,657;187,41;116,21;300,49
7,055;1,157;0,967;3,662;187,56;115,72;300,49
7,060;1,162;0,967;3,657;187,41;116,21;300,49
7,065;1,157;0,967;3,662;187,56;115,72;300,49
7,070;1,162;0,967;3,662;187,56;116,21;300,49
7,075;1,162;0,967;3,662;187,56;116,21;300,49
7,080;1,162;0,967;3,657;187,41;116,21;300,49
7,085;1,162;0,967;3,662;187,56;116,21;300,49
7,090;1,162;0,967;3,662;187,56;116,21;300,49
7,095;1,162;0,967;3,657;187,41;116,21;300,49
7,100;1,157;0,967;3,662;187,56;115,72;300,49
7,105;1,162;0,967;3,657;187,41;116,21;300,49
7,110;1,157;0,967;3,662;187,56;115,72;300,49
7,115;1,162;0,962;3,657;187,41;116,21;300,17
7,120;1,162;0,967;3,657;187,41;116,21;300,49
7,125;1,162;0,967;3,657;187,41;116,21;300,49
7,130;1,162;0,967;3,662;187,56;116,21;300,49
7,135;1,157;0,967;3,662;187,56;115,72;300,49
7,140;1,162;0,967;3,657;187,41;116,21;300,49
7,145;1,157;0,967;3,657;187,41;115,72;300,49
7,150;1,162;0,967;3,657;187,41;116,21;300,49
7,155;1,157;0,967;3,657;187,41;115,72;300,49
7,160;1,162;0,967;3,657;187,41;116,21;300,49
7,165;1,162;0,967;3,662;187,56;116,21;300,49
7,170;1,162;0,967;3,662;187,56;116,21;300,49
7,175;1,162;0,967;3,657;187,41;116,21;300,49
7,180;1,157;0,967;3,662;187,56;115,72;300,49
7,185;1,162;0,967;3,657;187,41;116,21;300,49
7,190;1,162;0,967;3,662;187,56;116,21;300,49
7,195;1,157;0,967;3,662;187,56;115,72;300,49
7,200;1,162;0,967;3,662;187,56;116,21;300,49
7,205;1,162;0,967;3,662;187,56;116,21;300,49
7,210;1,162;0,967;3,657;187,41;116,21;300,49
7,215;1,162;0,962;3,662;187,56;116,21;300,17
7,220;1,162;0,967;3,662;187,56;116,21;300,49
7,225;1,157;0,967;3,657;187,41;115,72;300,49
7,230;1,162;0,967;3,657;187,41;116,21;300,49
7,235;1,162;0,967;3,662;187,56;116,21;300,49
7,240;1,157;0,967;3,662;187,56;115,72;300,49
7,245;1,162;0,967;3,662;187,56;116,21;300,49
7,250;1,162;0,967;3,662;187,56;116,21;300,49
7,255;1,162;0,967;3,662;187,56;116,21;300,49
7,260;1,157;0,967;3,657;187,41;115,72;300,49
7,265;1,162;0,967;3,657;187,41;116,21;300,49
7,270;1,157;0,967;3,662;187,56;115,72;300,49
7,275;1,162;0,967;3,657;187,41;116,21;300,49
7,280;1,162;0,967;3,662;187,56;116,21;300,49
7,285;1,162;0,967;3,662;187,56;116,21;300,49
7,290;1,162;0,967;3,662;187,56;116,21;300,49
7,295;1,162;0,967;3,662;187,56;116,21;300,49
7,300;1,162;0,967;3,652;187,25;116,21;300,49
