Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
4,830;1,001;0,908;4,521;214,37;100,10;296,67
4,835;0,996;0,908;4,521;214,37;99,61;296,67
4,840;0,996;0,913;4,521;214,37;99,61;296,99
4,845;1,001;0,908;4,521;214,37;100,10;296,67
4,850;1,001;0,908;4,521;214,37;100,10;296,67
4,855;1,001;0,913;4,521;214,37;100,10;296,99
4,860;1,001;0,913;4,521;214,37;100,10;296,99
4,865;0,996;0,908;4,521;214,37;99,61;296,67
4,870;1,001;0,908;4,521;214,37;100,10;296,67
4,875;1,001;0,913;4,521;214,37;100,10;296,99
4,880;0,996;0,913;4,521;214,37;99,61;296,99
4,885;1,016;0,908;4,521;214,37;101,56;296,67
4,890;0,996;0,908;4,521;214,37;99,61;296,67
4,895;1,001;0,908;4,521;214,37;100,10;296,67
4,900;1,001;0,913;4,521;214,37;100,10;296,99
4,905;0,996;0,918;4,521;214,37;99,61;297,31
4,910;1,001;0,913;4,521;214,37;100,10;296,99
4,915;1,001;0,908;4,521;214,37;100,10;296,67
4,920;0,996;0,913;4,521;214,37;99,61;296,99
4,925;1,001;0,908;4,521;214,37;100,10;296,67
4,930;0,996;0,913;4,521;214,37;99,61;296,99
4,935;0,996;0,913;4,521;214,37;99,61;296,99
4,940;1,001;0,913;4,521;214,37;100,10;296,99
4,945;0,996;0,913;4,521;214,37;99,61;296,99
4,950;1,001;0,908;4,521;214,37;100,10;296,67
4,955;1,001;0,913;4,521;214,37;100,10;296,99
4,960;0,996;0,908;4,521;214,37;99,61;296,67
4,965;1,006;0,908;4,521;214,37;100,59;296,67
4,970;1,001;0,913;4,521;214,37;100,10;296,99
4,975;0,996;0,908;4,521;214,37;99,61;296,67
4,980;1,001;0,913;4,521;214,37;100,10;296,99
4,985;0,996;0,913;4,521;214,37;99,61;296,99
4,990;1,001;0,913;4,521;214,37;100,10;296,99
4,995;0,996;0,913;4,521;214,37;99,61;296,99
5,000;0,996;0,913;4,521;214,37;99,61;296,99
5,005;1,001;0,908;4,521;214,37;100,10;296,67
5,010;0,996;0,913;4,521;214,37;99,61;296,99
5,015;1,001;0,908;4,521;214,37;100,10;296,67
5,020;1,001;0,913;4,521;214,37;100,10;296,99
5,025;0,996;0,913;4,521;214,37;99,61;296,99
5,030;1,001;0,913;4,521;214,37;100,10;296,99
5,035;1,001;0,913;4,521;214,37;100,10;296,99
5,040;0,996;0,913;4,521;214,37;99,61;296,99
5,045;1,001;0,913;4,531;214,68;100,10;296,99
5,050;1,001;0,913;4,521;214,37;100,10;296,99
5,055;1,006;0,913;4,512;214,07;100,59;296,99
5,060;1,006;0,913;4,521;214,37;100,59;296,99
5,065;1,001;0,913;4,521;214,37;100,10;296,99
5,070;1,001;0,913;4,521;214,37;100,10;296,99
5,075;1,006;0,913;4,521;214,37;100,59;296,99
5,080;0,996;0,913;4,521;214,37;99,61;296,99
5,085;0,996;0,913;4,521;214,37;99,61;296,99
5,090;1,001;0,913;4,521;214,37;100,10;296,99
5,095;0,996;0,913;4,521;214,37;99,61;296,99
5,100;1,001;0,913;4,521;214,37;100,10;296,99
5,105;1,001;0,913;4,521;214,37;100,10;296,99
5,110;1,001;0,913;4,521;214,37;100,10;296,99
5,115;1,001;0,913;4,521;214,37;100,10;296,99
5,120;0,996;0,913;4,521;214,37;99,61;296,99
5,125;1,001;0,908;4,521;214,37;100,10;296,67
5,130;1,001;0,913;4,521;214,37;100,10;296,99
5,135;0,996;0,913;4,526;214,52;99,61;296,99
5,140;1,001;0,913;4,521;214,37;100,10;296,99
5,145;1,001;0,913;4,521;214,37;100,10;296,99
5,150;1,001;0,918;4,521;214,37;100,10;297,31
5,155;1,001;0,918;4,517;214,22;100,10;297,31
5,160;0,996;0,913;4,521;214,37;99,61;296,99
5,165;1,001;0,913;4,531;214,68;100,10;296,99
5,170;1,001;0,913;4,521;214,37;100,10;296,99
5,175;0,996;0,913;4,521;214,37;99,61;296,99
5,180;1,001;0,913;4,531;214,68;100,10;296,99
5,185;1,001;0,918;4,521;214,37;100,10;297,31
5,190;0,996;0,913;4,521;214,37;99,61;296,99
5,195;1,001;0,913;4,517;214,22;100,10;296,99
5,200;1,001;0,918;4,531;214,68;100,10;297,31
5,205;1,001;0,918;4,521;214,37;100,10;297,31
5,210;1,001;0,913;4,521;214,37;100,10;296,99
5,215;1,001;0,918;4,521;214,37;100,10;297,31
5,220;1,001;0,913;4,521;214,37;100,10;296,99
5,225;1,001;0,918;4,521;214,37;100,10;297,31
5,230;0,996;0,918;4,521;214,37;99,61;297,31
5,235;1,001;0,918;4,521;214,37;100,10;297,31
5,240;1,001;0,918;4,521;214,37;100,10;297,31
5,245;0,996;0,913;4,521;214,37;99,61;296,99
5,250;1,001;0,918;4,521;214,37;100,10;297,31
5,255;1,001;0,918;4,521;214,37;100,10;297,31
5,260;1,001;0,918;4,521;214,37;100,10;297,31
5,265;1,001;0,913;4,517;214,22;100,10;296,99
5,270;1,001;0,918;4,521;214,37;100,10;297,31
5,275;1,001;0,913;4,521;214,37;100,10;296,99
5,280;1,001;0,918;4,521;214,37;100,10;297,31
5,285;0,996;0,918;4,521;214,37;99,61;297,31
5,290;1,001;0,918;4,521;214,37;100,10;297,31
5,295;1,006;0,918;4,521;214,37;100,59;297,31
5,300;0,996;0,918;4,521;214,37;99,61;297,31
5,305;1,001;0,918;4,521;214,37;100,10;297,31
5,310;1,001;0,918;4,521;214,37;100,10;297,31
5,315;1,001;0,913;4,521;214,37;100,10;296,99
5,320;1,001;0,918;4,521;214,37;100,10;297,31
5,325;1,001;0,918;4,521;214,37;100,10;297,31
5,330;1,001;0,918;4,521;214,37;100,10;297,31
5,335;1,001;0,918;4,521;214,37;100,10;297,31
5,340;1,001;0,918;4,521;214,37;100,10;297,31
5,345;1,001;0,913;4,521;214,37;100,10;296,99
5,350;1,001;0,918;4,521;214,37;100,10;297,31
5,355;1,001;0,918;4,521;214,37;100,10;297,31
5,360;1,001;0,918;4,521;214,37;100,10;297,31
5,365;1,001;0,918;4,521;214,37;100,10;297,31
5,370;1,001;0,918;4,521;214,37;100,10;297,31
5,375;1,016;0,918;4,521;214,37;101,56;297,31
5,380;1,001;0,918;4,521;214,37;100,10;297,31
5,385;1,001;0,918;4,536;214,83;100,10;297,31
5,390;1,001;0,918;4,521;214,37;100,10;297,31
5,395;1,001;0,913;4,521;214,37;100,10;296,99
5,400;1,001;0,918;4,521;214,37;100,10;297,31
5,405;1,001;0,918;4,521;214,37;100,10;297,31
5,410;1,001;0,918;4,521;214,37;100,10;297,31
5,415;1,001;0,918;4,521;214,37;100,10;297,31
5,420;0,996;0,918;4,521;214,37;99,61;297,31
5,425;1,001;0,933;4,521;214,37;100,10;298,26
5,430;1,001;0,918;4,521;214,37;100,10;297,31
5,435;0,996;0,918;4,521;214,37;99,61;297,31
5,440;1,001;0,918;4,521;214,37;100,10;297,31
5,445;1,001;0,918;4,521;214,37;100,10;297,31
5,450;1,001;0,918;4,521;214,37;100,10;297,31
5,455;1,001;0,923;4,521;214,37;100,10;297,62
5,460;1,001;0,923;4,521;214,37;100,10;297,62
5,465;1,006;0,918;4,521;214,37;100,59;297,31
5,470;1,001;0,918;4,521;214,37;100,10;297,31
5,475;1,001;0,923;4,521;214,37;100,10;297,62
5,480;1,001;0,918;4,521;214,37;100,10;297,31
5,485;1,001;0,918;4,521;214,37;100,10;297,31
5,490;1,001;0,918;4,521;214,37;100,10;297,31
5,495;1,001;0,918;4,521;214,37;100,10;297,31
5,500;1,001;0,918;4,521;214,37;100,10;297,31
5,505;1,006;0,918;4,521;214,37;100,59;297,31
5,510;1,001;0,918;4,521;214,37;100,10;297,31
5,515;0,996;0,918;4,521;214,37;99,61;297,31
5,520;1,001;0,918;4,521;214,37;100,10;297,31
5,525;1,001;0,923;4,521;214,37;100,10;297,62
5,530;1,001;0,918;4,521;214,37;100,10;297,31
5,535;1,001;0,923;4,521;214,37;100,10;297,62
5,540;1,001;0,923;4,521;214,37;100,10;297,62
5,545;1,001;0,923;4,531;214,68;100,10;297,62
5,550;1,001;0,918;4,521;214,37;100,10;297,31
5,555;1,001;0,918;4,521;214,37;100,10;297,31
5,560;1,001;0,918;4,521;214,37;100,10;297,31
5,565;0,996;0,923;4,521;214,37;99,61;297,62
5,570;1,001;0,923;4,521;214,37;100,10;297,62
5,575;1,001;0,918;4,521;214,37;100,10;297,31
5,580;1,001;0,918;4,521;214,37;100,10;297,31
5,585;1,001;0,918;4,521;214,37;100,10;297,31
5,590;1,001;0,923;4,521;214,37;100,10;297,62
5,595;1,001;0,923;4,521;214,37;100,10;297,62
5,600;1,001;0,923;4,521;214,37;100,10;297,62
5,605;1,001;0,923;4,521;214,37;100,10;297,62
5,610;1,001;0,923;4,521;214,37;100,10;297,62
5,615;1,006;0,923;4,517;214,22;100,59;297,62
5,620;0,996;0,918;4,521;214,37;99,61;297,31
5,625;1,006;0,928;4,521;214,37;100,59;297,94
5,630;1,001;0,923;4,521;214,37;100,10;297,62
5,635;1,001;0,918;4,521;214,37;100,10;297,31
5,640;1,006;0,923;4,521;214,37;100,59;297,62
5,645;1,001;0,923;4,521;214,37;100,10;297,62
5,650;1,001;0,923;4,521;214,37;100,10;297,62
5,655;1,001;0,923;4,521;214,37;100,10;297,62
5,660;0,996;0,923;4,521;214,37;99,61;297,62
5,665;1,001;0,923;4,521;214,37;100,10;297,62
5,670;1,006;0,923;4,521;214,37;100,59;297,62
5,675;1,006;0,918;4,521;214,37;100,59;297,31
5,680;1,006;0,918;4,521;214,37;100,59;297,31
5,685;1,001;0,923;4,521;214,37;100,10;297,62
5,690;1,001;0,918;4,521;214,37;100,10;297,31
5,695;0,996;0,923;4,521;214,37;99,61;297,62
5,700;1,001;0,923;4,521;214,37;100,10;297,62
5,705;1,001;0,923;4,521;214,37;100,10;297,62
5,710;1,006;0,918;4,521;214,37;100,59;297,31
5,715;1,001;0,923;4,521;214,37;100,10;297,62
5,720;1,006;0,928;4,521;214,37;100,59;297,94
5,725;1,001;0,923;4,521;214,37;100,10;297,62
5,730;0,996;0,923;4,521;214,37;99,61;297,62
5,735;1,001;0,908;4,521;214,37;100,10;296,67
5,740;1,001;0,923;4,521;214,37;100,10;297,62
5,745;1,001;0,923;4,521;214,37;100,10;297,62
5,750;1,001;0,923;4,521;214,37;100,10;297,62
5,755;1,001;0,923;4,517;214,22;100,10;297,62
5,760;1,001;0,923;4,517;214,22;100,10;297,62
5,765;1,001;0,923;4,531;214,68;100,10;297,62
5,770;1,001;0,923;4,521;214,37;100,10;297,62
5,775;1,006;0,923;4,546;215,13;100,59;297,62
5,780;1,001;0,923;4,502;213,76;100,10;297,62
5,785;1,006;0,923;4,521;214,37;100,59;297,62
5,790;1,006;0,923;4,507;213,91;100,59;297,62
5,795;1,001;0,923;4,521;214,37;100,10;297,62
5,800;1,001;0,923;4,541;214,98;100,10;297,62
5,805;1,006;0,923;4,521;214,37;100,59;297,62
5,810;1,001;0,923;4,531;214,68;100,10;297,62
5,815;1,006;0,923;4,521;214,37;100,59;297,62
5,820;1,001;0,923;4,521;214,37;100,10;297,62
5,825;1,006;0,923;4,521;214,37;100,59;297,62
5,830;1,006;0,923;4,521;214,37;100,59;297,62
5,835;0,996;0,923;4,521;214,37;99,61;297,62
5,840;1,006;0,923;4,521;214,37;100,59;297,62
5,845;1,006;0,923;4,521;214,37;100,59;297,62
5,850;1,001;0,923;4,521;214,37;100,10;297,62
5,855;1,001;0,923;4,521;214,37;100,10;297,62
5,860;1,006;0,923;4,521;214,37;100,59;297,62
5,865;1,001;0,923;4,521;214,37;100,10;297,62
5,870;1,001;0,923;4,521;214,37;100,10;297,62
5,875;1,001;0,923;4,521;214,37;100,10;297,62
5,880;1,001;0,923;4,521;214,37;100,10;297,62
5,885;1,001;0,923;4,521;214,37;100,10;297,62
5,890;1,001;0,923;4,521;214,37;100,10;297,62
5,895;1,006;0,923;4,521;214,37;100,59;297,62
5,900;1,001;0,923;4,521;214,37;100,10;297,62
5,905;1,001;0,923;4,521;214,37;100,10;297,62
5,910;1,006;0,923;4,521;214,37;100,59;297,62
5,915;1,001;0,923;4,521;214,37;100,10;297,62
5,920;1,001;0,923;4,521;214,37;100,10;297,62
5,925;1,001;0,923;4,521;214,37;100,10;297,62
5,930;0,996;0,918;4,521;214,37;99,61;297,31
5,935;1,001;0,923;4,521;214,37;100,10;297,62
5,940;1,001;0,923;4,521;214,37;100,10;297,62
5,945;1,001;0,923;4,521;214,37;100,10;297,62
5,950;1,006;0,923;4,521;214,37;100,59;297,62
5,955;1,001;0,928;4,521;214,37;100,10;297,94
5,960;1,006;0,923;4,521;214,37;100,59;297,62
5,965;1,001;0,923;4,521;214,37;100,10;297,62
5,970;1,001;0,923;4,521;214,37;100,10;297,62
5,975;1,001;0,923;4,521;214,37;100,10;297,62
5,980;1,006;0,923;4,521;214,37;100,59;297,62
5,985;1,001;0,923;4,521;214,37;100,10;297,62
5,990;1,001;0,923;4,521;214,37;100,10;297,62
5,995;1,001;0,923;4,521;214,37;100,10;297,62
6,000;1,006;0,923;4,521;214,37;100,59;297,62
6,005;1,001;0,923;4,531;214,68;100,10;297,62
6,010;1,001;0,928;4,521;214,37;100,10;297,94
6,015;1,006;0,923;4,546;215,13;100,59;297,62
6,020;1,006;0,923;4,521;214,37;100,59;297,62
6,025;1,001;0,923;4,521;214,37;100,10;297,62
6,030;1,006;0,923;4,521;214,37;100,59;297,62
6,035;1,001;0,923;4,521;214,37;100,10;297,62
6,040;1,001;0,923;4,521;214,37;100,10;297,62
6,045;1,006;0,928;4,521;214,37;100,59;297,94
6,050;1,001;0,923;4,521;214,37;100,10;297,62
6,055;1,006;0,923;4,521;214,37;100,59;297,62
6,060;1,006;0,923;4,521;214,37;100,59;297,62
6,065;1,001;0,923;4,521;214,37;100,10;297,62
6,070;1,001;0,923;4,521;214,37;100,10;297,62
6,075;1,001;0,923;4,521;214,37;100,10;297,62
6,080;1,001;0,923;4,521;214,37;100,10;297,62
6,085;1,016;0,923;4,521;214,37;101,56;297,62
6,090;1,001;0,923;4,521;214,37;100,10;297,62
6,095;1,001;0,923;4,521;214,37;100,10;297,62
6,100;1,006;0,923;4,521;214,37;100,59;297,62
6,105;0,996;0,923;4,521;214,37;99,61;297,62
6,110;1,001;0,923;4,521;214,37;100,10;297,62
6,115;1,006;0,923;4,521;214,37;100,59;297,62
6,120;1,001;0,923;4,521;214,37;100,10;297,62
6,125;0,996;0,923;4,521;214,37;99,61;297,62
6,130;1,001;0,923;4,521;214,37;100,10;297,62
6,135;1,001;0,923;4,521;214,37;100,10;297,62
6,140;1,006;0,923;4,521;214,37;100,59;297,62
6,145;1,001;0,923;4,521;214,37;100,10;297,62
6,150;1,001;0,923;4,521;214,37;100,10;297,62
6,155;1,006;0,923;4,521;214,37;100,59;297,62
6,160;1,001;0,923;4,521;214,37;100,10;297,62
6,165;1,006;0,923;4,521;214,37;100,59;297,62
6,170;1,001;0,923;4,521;214,37;100,10;297,62
6,175;1,006;0,923;4,521;214,37;100,59;297,62
6,180;1,006;0,923;4,521;214,37;100,59;297,62
6,185;1,001;0,928;4,521;214,37;100,10;297,94
6,190;1,006;0,923;4,521;214,37;100,59;297,62
6,195;1,006;0,923;4,521;214,37;100,59;297,62
6,200;1,001;0,928;4,521;214,37;100,10;297,94
6,205;1,006;0,923;4,521;214,37;100,59;297,62
6,210;1,001;0,928;4,521;214,37;100,10;297,94
6,215;1,006;0,923;4,521;214,37;100,59;297,62
6,220;1,006;0,923;4,521;214,37;100,59;297,62
6,225;1,001;0,928;4,521;214,37;100,10;297,94
6,230;1,006;0,928;4,521;214,37;100,59;297,94
6,235;1,001;0,928;4,521;214,37;100,10;297,94
6,240;1,001;0,928;4,521;214,37;100,10;297,94
6,245;1,001;0,923;4,521;214,37;100,10;297,62
6,250;1,006;0,928;4,521;214,37;100,59;297,94
6,255;1,006;0,923;4,521;214,37;100,59;297,62
6,260;1,006;0,923;4,521;214,37;100,59;297,62
6,265;1,001;0,928;4,521;214,37;100,10;297,94
6,270;1,006;0,923;4,521;214,37;100,59;297,62
6,275;1,006;0,923;4,521;214,37;100,59;297,62
6,280;1,006;0,928;4,521;214,37;100,59;297,94
6,285;1,006;0,923;4,521;214,37;100,59;297,62
6,290;1,006;0,923;4,521;214,37;100,59;297,62
6,295;1,001;0,928;4,521;214,37;100,10;297,94
6,300;1,006;0,923;4,521;214,37;100,59;297,62
6,305;1,006;0,923;4,521;214,37;100,59;297,62
6,310;1,001;0,923;4,521;214,37;100,10;297,62
6,315;1,006;0,928;4,521;214,37;100,59;297,94
6,320;1,001;0,918;4,521;214,37;100,10;297,31
6,325;1,006;0,928;4,521;214,37;100,59;297,94
6,330;1,006;0,928;4,521;214,37;100,59;297,94
6,335;1,001;0,923;4,521;214,37;100,10;297,62
6,340;1,006;0,923;4,521;214,37;100,59;297,62
6,345;1,006;0,933;4,521;214,37;100,59;298,26
6,350;1,001;0,928;4,521;214,37;100,10;297,94
6,355;1,006;0,923;4,521;214,37;100,59;297,62
6,360;1,001;0,928;4,526;214,52;100,10;297,94
6,365;1,006;0,928;4,521;214,37;100,59;297,94
6,370;1,001;0,928;4,521;214,37;100,10;297,94
6,375;1,001;0,928;4,517;214,22;100,10;297,94
6,380;1,006;0,923;4,492;213,46;100,59;297,62
6,385;1,001;0,928;4,512;214,07;100,10;297,94
6,390;1,001;0,928;4,521;214,37;100,10;297,94
6,395;1,006;0,928;4,521;214,37;100,59;297,94
6,400;1,016;0,928;4,521;214,37;101,56;297,94
6,405;1,006;0,928;4,531;214,68;100,59;297,94
6,410;1,006;0,928;4,521;214,37;100,59;297,94
6,415;1,001;0,928;4,521;214,37;100,10;297,94
6,420;1,001;0,923;4,521;214,37;100,10;297,62
6,425;1,006;0,928;4,517;214,22;100,59;297,94
6,430;1,001;0,928;4,521;214,37;100,10;297,94
6,435;1,006;0,928;4,521;214,37;100,59;297,94
6,440;1,006;0,928;4,521;214,37;100,59;297,94
6,445;1,001;0,928;4,521;214,37;100,10;297,94
6,450;1,006;0,928;4,521;214,37;100,59;297,94
6,455;1,001;0,928;4,521;214,37;100,10;297,94
6,460;1,006;0,928;4,521;214,37;100,59;297,94
6,465;1,001;0,928;4,521;214,37;100,10;297,94
6,470;1,001;0,928;4,521;214,37;100,10;297,94
6,475;1,006;0,928;4,521;214,37;100,59;297,94
6,480;1,006;0,928;4,541;214,98;100,59;297,94
6,485;1,001;0,937;4,521;214,37;100,10;298,58
6,490;1,006;0,928;4,521;214,37;100,59;297,94
6,495;1,006;0,928;4,521;214,37;100,59;297,94
6,500;1,001;0,928;4,521;214,37;100,10;297,94
6,505;1,006;0,928;4,521;214,37;100,59;297,94
6,510;1,006;0,928;4,521;214,37;100,59;297,94
6,515;1,006;0,928;4,521;214,37;100,59;297,94
6,520;1,006;0,937;4,521;214,37;100,59;298,58
6,525;1,001;0,928;4,521;214,37;100,10;297,94
6,530;1,006;0,928;4,521;214,37;100,59;297,94
6,535;1,006;0,928;4,521;214,37;100,59;297,94
6,540;1,001;0,928;4,521;214,37;100,10;297,94
6,545;1,006;0,928;4,521;214,37;100,59;297,94
6,550;1,006;0,928;4,521;214,37;100,59;297,94
6,555;1,006;0,928;4,521;214,37;100,59;297,94
6,560;1,001;0,928;4,521;214,37;100,10;297,94
6,565;1,001;0,928;4,521;214,37;100,10;297,94
6,570;1,006;0,928;4,512;214,07;100,59;297,94
6,575;1,001;0,933;4,521;214,37;100,10;298,26
6,580;1,001;0,928;4,521;214,37;100,10;297,94
6,585;1,006;0,928;4,517;214,22;100,59;297,94
6,590;1,001;0,928;4,521;214,37;100,10;297,94
6,595;1,006;0,928;4,521;214,37;100,59;297,94
6,600;1,006;0,928;4,521;214,37;100,59;297,94
6,605;1,001;0,928;4,521;214,37;100,10;297,94
6,610;1,006;0,928;4,521;214,37;100,59;297,94
6,615;1,006;0,928;4,521;214,37;100,59;297,94
6,620;1,001;0,928;4,521;214,37;100,10;297,94
6,625;1,006;0,928;4,521;214,37;100,59;297,94
6,630;1,001;0,928;4,521;214,37;100,10;297,94
6,635;1,006;0,928;4,521;214,37;100,59;297,94
6,640;1,006;0,928;4,521;214,37;100,59;297,94
6,645;1,001;0,933;4,521;214,37;100,10;298,26
6,650;1,006;0,928;4,521;214,37;100,59;297,94
6,655;1,006;0,928;4,521;214,37;100,59;297,94
6,660;1,001;0,928;4,521;214,37;100,10;297,94
6,665;1,006;0,928;4,531;214,68;100,59;297,94
6,670;1,006;0,933;4,521;214,37;100,59;298,26
6,675;1,001;0,928;4,521;214,37;100,10;297,94
6,680;1,001;0,928;4,521;214,37;100,10;297,94
6,685;1,001;0,933;4,521;214,37;100,10;298,26
6,690;1,001;0,928;4,521;214,37;100,10;297,94
6,695;1,006;0,928;4,521;214,37;100,59;297,94
6,700;1,001;0,918;4,521;214,37;100,10;297,31
6,705;1,006;0,933;4,521;214,37;100,59;298,26
6,710;1,006;0,928;4,521;214,37;100,59;297,94
6,715;1,001;0,928;4,521;214,37;100,10;297,94
6,720;1,006;0,928;4,521;214,37;100,59;297,94
6,725;1,006;0,928;4,521;214,37;100,59;297,94
6,730;1,001;0,928;4,521;214,37;100,10;297,94
6,735;1,006;0,928;4,521;214,37;100,59;297,94
6,740;1,001;0,928;4,521;214,37;100,10;297,94
6,745;1,006;0,928;4,521;214,37;100,59;297,94
6,750;1,006;0,933;4,521;214,37;100,59;298,26
6,755;1,001;0,928;4,521;214,37;100,10;297,94
6,760;1,006;0,928;4,521;214,37;100,59;297,94
6,765;1,006;0,928;4,521;214,37;100,59;297,94
6,770;1,001;0,928;4,521;214,37;100,10;297,94
6,775;1,006;0,928;4,521;214,37;100,59;297,94
6,780;1,006;0,928;4,521;214,37;100,59;297,94
6,785;1,006;0,928;4,521;214,37;100,59;297,94
6,790;1,006;0,933;4,521;214,37;100,59;298,26
6,795;1,001;0,933;4,521;214,37;100,10;298,26
6,800;1,006;0,928;4,521;214,37;100,59;297,94
6,805;1,006;0,933;4,521;214,37;100,59;298,26
6,810;1,001;0,928;4,521;214,37;100,10;297,94
6,815;1,006;0,928;4,521;214,37;100,59;297,94
6,820;1,006;0,933;4,521;214,37;100,59;298,26
6,825;1,006;0,933;4,521;214,37;100,59;298,26
6,830;1,006;0,928;4,521;214,37;100,59;297,94
6,835;1,001;0,933;4,521;214,37;100,10;298,26
6,840;1,006;0,928;4,521;214,37;100,59;297,94
6,845;1,006;0,928;4,521;214,37;100,59;297,94
6,850;1,001;0,928;4,521;214,37;100,10;297,94
6,855;1,006;0,928;4,521;214,37;100,59;297,94
6,860;1,006;0,928;4,531;214,68;100,59;297,94
6,865;1,006;0,933;4,521;214,37;100,59;298,26
6,870;1,006;0,928;4,521;214,37;100,59;297,94
6,875;1,001;0,928;4,521;214,37;100,10;297,94
6,880;1,001;0,933;4,517;214,22;100,10;298,26
6,885;1,006;0,928;4,521;214,37;100,59;297,94
6,890;0,996;0,933;4,521;214,37;99,61;298,26
6,895;1,006;0,933;4,521;214,37;100,59;298,26
6,900;1,006;0,933;4,521;214,37;100,59;298,26
6,905;1,001;0,933;4,521;214,37;100,10;298,26
6,910;1,006;0,928;4,521;214,37;100,59;297,94
6,915;1,006;0,933;4,521;214,37;100,59;298,26
6,920;1,001;0,937;4,521;214,37;100,10;298,58
6,925;1,006;0,933;4,521;214,37;100,59;298,26
6,930;1,001;0,923;4,521;214,37;100,10;297,62
6,935;1,006;0,928;4,521;214,37;100,59;297,94
6,940;1,006;0,933;4,521;214,37;100,59;298,26
6,945;1,001;0,928;4,521;214,37;100,10;297,94
6,950;1,006;0,928;4,521;214,37;100,59;297,94
6,955;1,006;0,923;4,521;214,37;100,59;297,62
6,960;1,001;0,933;4,517;214,22;100,10;298,26
6,965;1,006;0,928;4,521;214,37;100,59;297,94
6,970;1,001;0,933;4,526;214,52;100,10;298,26
6,975;1,001;0,933;4,521;214,37;100,10;298,26
6,980;1,006;0,928;4,502;213,76;100,59;297,94
6,985;1,006;0,933;4,531;214,68;100,59;298,26
6,990;1,006;0,933;4,521;214,37;100,59;298,26
6,995;1,006;0,933;4,546;215,13;100,59;298,26
7,000;1,006;0,933;4,521;214,37;100,59;298,26
7,005;1,006;0,928;4,521;214,37;100,59;297,94
7,010;1,006;0,933;4,521;214,37;100,59;298,26
7,015;1,001;0,933;4,521;214,37;100,10;298,26
7,020;1,006;0,933;4,521;214,37;100,59;298,26
7,025;1,006;0,933;4,517;214,22;100,59;298,26
7,030;1,001;0,933;4,521;214,37;100,10;298,26
7,035;1,006;0,928;4,521;214,37;100,59;297,94
7,040;1,006;0,933;4,536;214,83;100,59;298,26
7,045;1,001;0,933;4,521;214,37;100,10;298,26
7,050;1,006;0,933;4,521;214,37;100,59;298,26
7,055;1,006;0,933;4,521;214,37;100,59;298,26
7,060;1,001;0,933;4,521;214,37;100,10;298,26
7,065;1,006;0,933;4,517;214,22;100,59;298,26
7,070;1,001;0,933;4,521;214,37;100,10;298,26
7,075;1,006;0,933;4,521;214,37;100,59;298,26
7,080;1,006;0,933;4,521;214,37;100,59;298,26
7,085;1,001;0,933;4,521;214,37;100,10;298,26
7,090;1,006;0,928;4,521;214,37;100,59;297,94
7,095;1,006;0,933;4,521;214,37;100,59;298,26
7,100;1,001;0,933;4,517;214,22;100,10;298,26
7,105;1,006;0,928;4,521;214,37;100,59;297,94
7,110;1,001;0,933;4,521;214,37;100,10;298,26
7,115;1,006;0,933;4,521;214,37;100,59;298,26
7,120;1,006;0,933;4,521;214,37;100,59;298,26
7,125;1,006;0,933;4,521;214,37;100,59;298,26
7,130;1,006;0,933;4,521;214,37;100,59;298,26
7,135;1,006;0,933;4,521;214,37;100,59;298,26
7,140;1,001;0,928;4,521;214,37;100,10;297,94
7,145;1,006;0,933;4,521;214,37;100,59;298,26
7,150;0,996;0,933;4,521;214,37;99,61;298,26
7,155;1,006;0,933;4,521;214,37;100,59;298,26
7,160;1,006;0,933;4,521;214,37;100,59;298,26
7,165;1,006;0,937;4,521;214,37;100,59;298,58
7,170;1,006;0,933;4,521;214,37;100,59;298,26
7,175;1,006;0,933;4,521;214,37;100,59;298,26
7,180;1,006;0,933;4,521;214,37;100,59;298,26
7,185;1,006;0,933;4,521;214,37;100,59;298,26
7,190;1,006;0,933;4,517;214,22;100,59;298,26
7,195;1,001;0,933;4,521;214,37;100,10;298,26
7,200;1,006;0,933;4,521;214,37;100,59;298,26
7,205;1,006;0,933;4,521;214,37;100,59;298,26
7,210;1,006;0,933;4,521;214,37;100,59;298,26
7,215;1,006;0,933;4,521;214,37;100,59;298,26
7,220;1,006;0,937;4,521;214,37;100,59;298,58
7,225;1,006;0,933;4,521;214,37;100,59;298,26
7,230;1,006;0,937;4,521;214,37;100,59;298,58
7,235;1,001;0,933;4,521;214,37;100,10;298,26
7,240;1,006;0,933;4,521;214,37;100,59;298,26
7,245;1,006;0,937;4,521;214,37;100,59;298,58
7,250;1,001;0,933;4,521;214,37;100,10;298,26
7,255;1,006;0,937;4,521;214,37;100,59;298,58
7,260;1,006;0,933;4,521;214,37;100,59;298,26
7,265;1,006;0,928;4,521;214,37;100,59;297,94
7,270;1,006;0,933;4,521;214,37;100,59;298,26
7,275;1,001;0,933;4,521;214,37;100,10;298,26
7,280;1,006;0,933;4,521;214,37;100,59;298,26
7,285;1,006;0,933;4,521;214,37;100,59;298,26
7,290;1,001;0,933;4,521;214,37;100,10;298,26
7,295;1,006;0,933;4,521;214,37;100,59;298,26
7,300;1,006;0,933;4,521;214,37;100,59;298,26
